seed,domain,family,replicate,global_commit,group_left,group_right,selected_pair,control_slot,matched,g3_utility,g3_stratum,control_utility,utility_gap,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4300,48,63,true,control_b,false,0.00115109,1,0.00000000,0.00000000,32,0.09783111,0.09836689,-0.00053579,0.11837074,0.11949337,0.08616840
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4300,48,63,true,control_b,false,0.00115109,1,0.00000000,0.00000000,64,0.09855900,0.09927416,-0.00071516,0.11959312,0.12053478,0.12216785
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,1,0.10095486,0.10095486,0.00000000,0.12410405,0.12410405,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,2,0.10023584,0.10023584,0.00000000,0.12343606,0.12343606,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,4,0.10009229,0.10009229,0.00000000,0.12408995,0.12408995,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,8,0.09741488,0.09741488,0.00000000,0.11867670,0.11867670,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,16,0.09714345,0.09714345,0.00000000,0.11692059,0.11692059,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,32,0.09895638,0.09895638,0.00000000,0.11981046,0.11981046,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,64,0.09937298,0.09937298,0.00000000,0.11939865,0.11939865,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_b,false,0.00115109,1,0.00000000,0.00000000,1,0.10095486,0.10210595,-0.00115109,0.12410405,0.12531324,0.02000001
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_b,false,0.00115109,1,0.00000000,0.00000000,2,0.10023584,0.10103958,-0.00080374,0.12343606,0.12424829,0.02000001
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_b,false,0.00115109,1,0.00000000,0.00000000,4,0.10009229,0.09939838,0.00069391,0.12408995,0.12250340,0.02236068
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_b,false,0.00115109,1,0.00000000,0.00000000,8,0.09741488,0.09713772,0.00027716,0.11867670,0.11760289,0.02999998
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_b,false,0.00115109,1,0.00000000,0.00000000,16,0.09714345,0.09703356,0.00010989,0.11692059,0.11675572,0.04795830
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_b,false,0.00115109,1,0.00000000,0.00000000,32,0.09895638,0.09828061,0.00067578,0.11981046,0.11895040,0.06264980
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4300,48,63,true,control_b,false,0.00115109,1,0.00000000,0.00000000,64,0.09937298,0.09874621,0.00062677,0.11939865,0.12022889,0.10653634
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,1,0.10095486,0.10095486,0.00000000,0.12410405,0.12410405,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,2,0.10025331,0.10025331,0.00000000,0.12347362,0.12347362,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,4,0.09976596,0.09976596,0.00000000,0.12295336,0.12295336,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,8,0.09696043,0.09696043,0.00000000,0.11742061,0.11742061,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,16,0.09672035,0.09672035,0.00000000,0.11558902,0.11558902,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,32,0.09909735,0.09909735,0.00000000,0.12077624,0.12077624,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,64,0.09853804,0.09853804,0.00000000,0.11964955,0.11964955,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,1,0.10095486,0.10095486,0.00000000,0.12410405,0.12410405,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,2,0.10025331,0.10025331,0.00000000,0.12347362,0.12347362,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,4,0.09976596,0.09976596,0.00000000,0.12295336,0.12295336,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,8,0.09696043,0.09696043,0.00000000,0.11742061,0.11742061,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,16,0.09672035,0.09672035,0.00000000,0.11558902,0.11558902,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,32,0.09909735,0.09909735,0.00000000,0.12077624,0.12077624,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,64,0.09853804,0.09853804,0.00000000,0.11964955,0.11964955,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,1,0.10095486,0.10095486,0.00000000,0.12410405,0.12410405,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,2,0.10012925,0.10012925,0.00000000,0.12325510,0.12325510,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,4,0.09935290,0.09935290,0.00000000,0.12236270,0.12236270,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,8,0.09679208,0.09679208,0.00000000,0.11476592,0.11476592,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,16,0.09537014,0.09537014,0.00000000,0.11246147,0.11246147,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,32,0.09783111,0.09783111,0.00000000,0.11837074,0.11837074,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,64,0.09855900,0.09855900,0.00000000,0.11959312,0.11959312,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,1,0.10095486,0.10095486,0.00000000,0.12410405,0.12410405,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,2,0.10012925,0.10012925,0.00000000,0.12325510,0.12325510,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,4,0.09935290,0.09935290,0.00000000,0.12236270,0.12236270,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,8,0.09679208,0.09679208,0.00000000,0.11476592,0.11476592,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,16,0.09537014,0.09537014,0.00000000,0.11246147,0.11246147,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,32,0.09783111,0.09783111,0.00000000,0.11837074,0.11837074,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,64,0.09855900,0.09855900,0.00000000,0.11959312,0.11959312,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,1,0.10095486,0.10095486,0.00000000,0.12410405,0.12410405,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,2,0.10023584,0.10023584,0.00000000,0.12343606,0.12343606,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,4,0.10009229,0.10009229,0.00000000,0.12408995,0.12408995,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,8,0.09741488,0.09741488,0.00000000,0.11867670,0.11867670,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,16,0.09714345,0.09714345,0.00000000,0.11692059,0.11692059,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,32,0.09895638,0.09895638,0.00000000,0.11981046,0.11981046,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_a,true,0.00115109,1,0.00115109,0.00000000,64,0.09937298,0.09937298,0.00000000,0.11939865,0.11939865,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,1,0.10095486,0.10095486,0.00000000,0.12410405,0.12410405,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,2,0.10023584,0.10023584,0.00000000,0.12343606,0.12343606,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,4,0.10009229,0.10009229,0.00000000,0.12408995,0.12408995,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,8,0.09741488,0.09741488,0.00000000,0.11867670,0.11867670,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,16,0.09714345,0.09714345,0.00000000,0.11692059,0.11692059,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,32,0.09895638,0.09895638,0.00000000,0.11981046,0.11981046,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4300,48,63,true,control_b,true,0.00115109,1,0.00115109,0.00000000,64,0.09937298,0.09937298,0.00000000,0.11939865,0.11939865,0.02000000
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,1,0.09613603,0.09613603,0.00000000,0.11403622,0.11403622,0.02000000
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,2,0.09645319,0.09645319,0.00000000,0.11503607,0.11503607,0.02000000
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,4,0.09572572,0.09572572,0.00000000,0.11308344,0.11308344,0.02000000
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,8,0.09568896,0.09568896,0.00000000,0.11376437,0.11376437,0.02000000
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,16,0.09687316,0.09687316,0.00000000,0.11826569,0.11826569,0.02000000
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,32,0.09579239,0.09579239,0.00000000,0.11622105,0.11622105,0.02000000
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,64,0.09628612,0.09628612,0.00000000,0.11411398,0.11411398,0.02000000
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,1,0.09613603,0.09587825,0.00025778,0.11403622,0.11405721,0.01999998
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,2,0.09645319,0.09612820,0.00032499,0.11503607,0.11402438,0.03000001
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,4,0.09572572,0.09542108,0.00030464,0.11308344,0.11214534,0.03000001
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,8,0.09568896,0.09580544,-0.00011647,0.11376437,0.11257148,0.06164414
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,16,0.09687316,0.09716469,-0.00029153,0.11826569,0.11717417,0.08944269
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,32,0.09579239,0.09698609,-0.00119370,0.11622105,0.11703530,0.10665362
1111222233334444,N1-k2-shortlist,L0-original,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,64,0.09628612,0.09810508,-0.00181896,0.11411398,0.11746176,0.16815165
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,1,0.09613603,0.09613603,0.00000000,0.11403622,0.11403622,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,2,0.09630289,0.09630289,0.00000000,0.11483697,0.11483697,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,4,0.09566673,0.09566673,0.00000000,0.11297802,0.11297802,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,8,0.09589022,0.09589022,0.00000000,0.11309955,0.11309955,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,16,0.09742578,0.09742578,0.00000000,0.11843916,0.11843916,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,32,0.09639119,0.09639119,0.00000000,0.11672565,0.11672565,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,64,0.09637918,0.09637918,0.00000000,0.11362048,0.11362048,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,1,0.09613603,0.09587825,0.00025778,0.11403622,0.11405721,0.01999998
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,2,0.09630289,0.09628960,0.00001329,0.11483697,0.11426946,0.02999998
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,4,0.09566673,0.09567898,-0.00001225,0.11297802,0.11280587,0.04795828
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,8,0.09589022,0.09596901,-0.00007880,0.11309955,0.11212913,0.06244994
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,16,0.09742578,0.09667128,0.00075450,0.11843916,0.11659613,0.06928198
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,32,0.09639119,0.09591004,0.00048116,0.11672565,0.11517664,0.10897242
1111222233334444,N1-k2-shortlist,L2-shifted-17,0,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,64,0.09637918,0.09707582,-0.00069664,0.11362048,0.11379495,0.14026755
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,1,0.09613603,0.09613603,0.00000000,0.11403622,0.11403622,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,2,0.09647220,0.09647220,0.00000000,0.11505906,0.11505906,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,4,0.09614719,0.09614719,0.00000000,0.11380144,0.11380144,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,8,0.09642879,0.09642879,0.00000000,0.11392734,0.11392734,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,16,0.09802298,0.09802298,0.00000000,0.11931341,0.11931341,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,32,0.09733411,0.09733411,0.00000000,0.11759073,0.11759073,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,64,0.09639611,0.09639611,0.00000000,0.11555905,0.11555905,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,1,0.09613603,0.09587825,0.00025778,0.11403622,0.11405721,0.01999998
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,2,0.09647220,0.09613603,0.00033617,0.11505906,0.11403622,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,4,0.09614719,0.09578251,0.00036468,0.11380144,0.11279883,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,8,0.09642879,0.09604760,0.00038119,0.11392734,0.11289112,0.02000000
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,16,0.09802298,0.09747692,0.00054605,0.11931341,0.11903340,0.05123473
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,32,0.09733411,0.09665255,0.00068156,0.11759073,0.11694386,0.11757971
1111222233334444,N1-k2-shortlist,L2-shifted-36,1,4350,80,8,true,control_b,false,-0.00025778,2,0.00000000,0.00000000,64,0.09639611,0.09824288,-0.00184677,0.11555905,0.11859115,0.17542794
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,1,0.09613603,0.09613603,0.00000000,0.11403622,0.11403622,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,2,0.09645319,0.09645319,0.00000000,0.11503607,0.11503607,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,4,0.09572572,0.09572572,0.00000000,0.11308344,0.11308344,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,8,0.09568896,0.09568896,0.00000000,0.11376437,0.11376437,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,16,0.09687316,0.09687316,0.00000000,0.11826569,0.11826569,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,32,0.09579239,0.09579239,0.00000000,0.11622105,0.11622105,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,64,0.09628612,0.09628612,0.00000000,0.11411398,0.11411398,0.02000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,1,0.09613603,0.09613603,0.00000000,0.11403622,0.11403622,0.01000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,2,0.09645319,0.09645319,0.00000000,0.11503607,0.11503607,0.01000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,4,0.09572572,0.09572572,0.00000000,0.11308344,0.11308344,0.01000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,8,0.09568896,0.09568896,0.00000000,0.11376437,0.11376437,0.01000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,16,0.09687316,0.09687316,0.00000000,0.11826569,0.11826569,0.01000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,32,0.09579239,0.09579239,0.00000000,0.11622105,0.11622105,0.01000000
1111222233334444,N2-full-7x7,L0-original,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,64,0.09628612,0.09628612,0.00000000,0.11411398,0.11411398,0.01000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,1,0.09613603,0.09613603,0.00000000,0.11403622,0.11403622,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,2,0.09630289,0.09630289,0.00000000,0.11483697,0.11483697,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,4,0.09566673,0.09566673,0.00000000,0.11297802,0.11297802,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,8,0.09589022,0.09589022,0.00000000,0.11309955,0.11309955,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,16,0.09742578,0.09742578,0.00000000,0.11843916,0.11843916,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,32,0.09639119,0.09639119,0.00000000,0.11672565,0.11672565,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,64,0.09637918,0.09637918,0.00000000,0.11362048,0.11362048,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,1,0.09613603,0.09613603,0.00000000,0.11403622,0.11403622,0.01000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,2,0.09630289,0.09630289,0.00000000,0.11483697,0.11483697,0.01000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,4,0.09566673,0.09566673,0.00000000,0.11297802,0.11297802,0.01000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,8,0.09589022,0.09589022,0.00000000,0.11309955,0.11309955,0.01000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,16,0.09742578,0.09742578,0.00000000,0.11843916,0.11843916,0.01000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,32,0.09639119,0.09639119,0.00000000,0.11672565,0.11672565,0.01000000
1111222233334444,N2-full-7x7,L2-shifted-17,0,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,64,0.09637918,0.09637918,0.00000000,0.11362048,0.11362048,0.01000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,1,0.09613603,0.09613603,0.00000000,0.11403622,0.11403622,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,2,0.09647220,0.09647220,0.00000000,0.11505906,0.11505906,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,4,0.09614719,0.09614719,0.00000000,0.11380144,0.11380144,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,8,0.09642879,0.09642879,0.00000000,0.11392734,0.11392734,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,16,0.09802298,0.09802298,0.00000000,0.11931341,0.11931341,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,32,0.09733411,0.09733411,0.00000000,0.11759073,0.11759073,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4350,80,8,true,control_a,true,-0.00025778,2,-0.00025778,0.00000000,64,0.09639611,0.09639611,0.00000000,0.11555905,0.11555905,0.02000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,1,0.09613603,0.09613603,0.00000000,0.11403622,0.11403622,0.01000000
1111222233334444,N2-full-7x7,L2-shifted-36,1,4350,80,8,true,control_b,true,-0.00025778,2,-0.00025778,0.00000000,2,0.09647220,0.09647220,0.00000000,0.11505906,0.11505906,0.01000000
