spec,seed,commit,train_loss,validation_loss,train_accuracy,validation_accuracy
p16_v96_full,77a19d3c4e280b51,4700,0.103316002,0.285559624,0.979167,0.895833
p16_v96_full,77a19d3c4e280b51,4750,0.102269493,0.285764009,0.979167,0.895833
p16_v96_full,77a19d3c4e280b51,4800,0.101697437,0.285397440,0.979167,0.895833
p16_v96_full,1111222233334444,50,1.091640353,1.092990041,0.427083,0.395833
p16_v96_full,1111222233334444,100,1.078654170,1.081898451,0.468750,0.500000
p16_v96_full,1111222233334444,150,1.061957955,1.067515731,0.489583,0.375000
p16_v96_full,1111222233334444,200,1.042670846,1.050185323,0.468750,0.458333
p16_v96_full,1111222233334444,250,1.022429824,1.031511664,0.468750,0.437500
p16_v96_full,1111222233334444,300,1.002854824,1.011830449,0.500000,0.458333
p16_v96_full,1111222233334444,350,0.984035194,0.990381539,0.500000,0.458333
p16_v96_full,1111222233334444,400,0.963268757,0.968938053,0.500000,0.458333
p16_v96_full,1111222233334444,450,0.939739168,0.943538845,0.531250,0.437500
p16_v96_full,1111222233334444,500,0.912309647,0.918759525,0.572917,0.458333
p16_v96_full,1111222233334444,550,0.880604327,0.888383448,0.562500,0.520833
p16_v96_full,1111222233334444,600,0.844757020,0.852824450,0.656250,0.604167
p16_v96_full,1111222233334444,650,0.805169523,0.815471351,0.697917,0.666667
p16_v96_full,1111222233334444,700,0.765714943,0.777844131,0.750000,0.666667
p16_v96_full,1111222233334444,750,0.721596062,0.737455130,0.770833,0.729167
p16_v96_full,1111222233334444,800,0.684480608,0.702829540,0.791667,0.791667
p16_v96_full,1111222233334444,850,0.645545304,0.671399176,0.812500,0.854167
p16_v96_full,1111222233334444,900,0.607528865,0.639177263,0.854167,0.854167
p16_v96_full,1111222233334444,950,0.572946727,0.606952548,0.843750,0.875000
p16_v96_full,1111222233334444,1000,0.539733291,0.581246734,0.864583,0.875000
p16_v96_full,1111222233334444,1050,0.511233091,0.551664889,0.875000,0.875000
p16_v96_full,1111222233334444,1100,0.483940244,0.532290936,0.875000,0.895833
p16_v96_full,1111222233334444,1150,0.461423308,0.516199052,0.875000,0.895833
p16_v96_full,1111222233334444,1200,0.438143611,0.496519059,0.885417,0.916667
p16_v96_full,1111222233334444,1250,0.417603016,0.487715989,0.906250,0.895833
p16_v96_full,1111222233334444,1300,0.398257822,0.469954044,0.895833,0.916667
p16_v96_full,1111222233334444,1350,0.380776078,0.462424248,0.906250,0.916667
p16_v96_full,1111222233334444,1400,0.364059657,0.453482747,0.895833,0.916667
p16_v96_full,1111222233334444,1450,0.348876595,0.437930346,0.895833,0.916667
p16_v96_full,1111222233334444,1500,0.335252315,0.430683255,0.895833,0.895833
p16_v96_full,1111222233334444,1550,0.321324766,0.419833541,0.906250,0.875000
p16_v96_full,1111222233334444,1600,0.309323460,0.415875435,0.906250,0.895833
p16_v96_full,1111222233334444,1650,0.297450334,0.398975044,0.906250,0.895833
p16_v96_full,1111222233334444,1700,0.286384612,0.394376844,0.906250,0.895833
p16_v96_full,1111222233334444,1750,0.275773197,0.386974305,0.906250,0.875000
p16_v96_full,1111222233334444,1800,0.264505148,0.382418364,0.906250,0.895833
p16_v96_full,1111222233334444,1850,0.253435701,0.388840646,0.927083,0.895833
p16_v96_full,1111222233334444,1900,0.245159373,0.379447609,0.927083,0.895833
p16_v96_full,1111222233334444,1950,0.237176284,0.373714417,0.927083,0.895833
p16_v96_full,1111222233334444,2000,0.229244307,0.372106344,0.937500,0.895833
p16_v96_full,1111222233334444,2050,0.222654462,0.365350634,0.937500,0.875000
p16_v96_full,1111222233334444,2100,0.217190221,0.353743881,0.937500,0.895833
p16_v96_full,1111222233334444,2150,0.211325184,0.349931329,0.937500,0.895833
p16_v96_full,1111222233334444,2200,0.204891250,0.343163133,0.937500,0.875000
p16_v96_full,1111222233334444,2250,0.199349716,0.335915893,0.947917,0.875000
p16_v96_full,1111222233334444,2300,0.194088757,0.334832639,0.947917,0.895833
p16_v96_full,1111222233334444,2350,0.189560398,0.326875329,0.947917,0.916667
p16_v96_full,1111222233334444,2400,0.184593633,0.327285379,0.947917,0.895833
p16_v96_full,1111222233334444,2450,0.180020332,0.326254874,0.947917,0.895833
p16_v96_full,1111222233334444,2500,0.176448479,0.331412226,0.947917,0.895833
p16_v96_full,1111222233334444,2550,0.172728017,0.333994776,0.958333,0.895833
p16_v96_full,1111222233334444,2600,0.169367239,0.336468697,0.947917,0.895833
p16_v96_full,1111222233334444,2650,0.166130796,0.330060810,0.958333,0.895833
p16_v96_full,1111222233334444,2700,0.161877379,0.332341999,0.968750,0.895833
p16_v96_full,1111222233334444,2750,0.158009917,0.330578834,0.968750,0.895833
p16_v96_full,1111222233334444,2800,0.154011413,0.330794007,0.968750,0.895833
p16_v96_full,1111222233334444,2850,0.148758858,0.331879765,0.968750,0.895833
p16_v96_full,1111222233334444,2900,0.142773211,0.326825976,0.968750,0.895833
p16_v96_full,1111222233334444,2950,0.137090161,0.320091814,0.968750,0.895833
p16_v96_full,1111222233334444,3000,0.131864324,0.316648334,0.968750,0.895833
p16_v96_full,1111222233334444,3050,0.126594186,0.309198320,0.968750,0.895833
p16_v96_full,1111222233334444,3100,0.121385515,0.304497570,0.979167,0.895833
p16_v96_full,1111222233334444,3150,0.116832830,0.301314414,0.979167,0.895833
p16_v96_full,1111222233334444,3200,0.112389408,0.296993464,0.979167,0.895833
p16_v96_full,1111222233334444,3250,0.108277380,0.292608589,0.979167,0.895833
p16_v96_full,1111222233334444,3300,0.104387634,0.292456567,0.979167,0.895833
p16_v96_full,1111222233334444,3350,0.100170821,0.277564347,0.979167,0.916667
p16_v96_full,1111222233334444,3400,0.096561350,0.278732866,0.968750,0.916667
p16_v96_full,1111222233334444,3450,0.093116164,0.275921345,0.979167,0.916667
p16_v96_full,1111222233334444,3500,0.089379124,0.271988153,0.979167,0.916667
p16_v96_full,1111222233334444,3550,0.086017847,0.269035995,0.979167,0.916667
p16_v96_full,1111222233334444,3600,0.083289057,0.269544631,0.989583,0.916667
p16_v96_full,1111222233334444,3650,0.080265284,0.266999960,0.989583,0.916667
p16_v96_full,1111222233334444,3700,0.077588506,0.262893826,0.989583,0.916667
p16_v96_full,1111222233334444,3750,0.075226583,0.266229719,0.989583,0.916667
p16_v96_full,1111222233334444,3800,0.073183902,0.265322268,0.989583,0.916667
p16_v96_full,1111222233334444,3850,0.071177579,0.266973734,0.989583,0.916667
p16_v96_full,1111222233334444,3900,0.069452353,0.264356673,0.989583,0.937500
p16_v96_full,1111222233334444,3950,0.067655616,0.263565451,0.989583,0.916667
p16_v96_full,1111222233334444,4000,0.065996386,0.265400320,0.989583,0.937500
p16_v96_full,1111222233334444,4050,0.064846605,0.263705879,0.989583,0.937500
p16_v96_full,1111222233334444,4100,0.063366316,0.259951502,0.989583,0.937500
p16_v96_full,1111222233334444,4150,0.061732084,0.264742702,0.989583,0.937500
p16_v96_full,1111222233334444,4200,0.060383309,0.263965517,0.989583,0.937500
p16_v96_full,1111222233334444,4250,0.058917228,0.257480145,1.000000,0.937500
p16_v96_full,1111222233334444,4300,0.057904359,0.258735210,1.000000,0.937500
p16_v96_full,1111222233334444,4350,0.056775779,0.265080065,1.000000,0.937500
p16_v96_full,1111222233334444,4400,0.055822600,0.266467482,1.000000,0.937500
p16_v96_full,1111222233334444,4450,0.054836836,0.267154247,1.000000,0.937500
p16_v96_full,1111222233334444,4500,0.053812776,0.272683233,1.000000,0.937500
p16_v96_full,1111222233334444,4550,0.052991048,0.268394500,1.000000,0.937500
p16_v96_full,1111222233334444,4600,0.051904570,0.268773049,1.000000,0.937500
p16_v96_full,1111222233334444,4650,0.051007655,0.263479352,1.000000,0.937500
p16_v96_full,1111222233334444,4700,0.050112188,0.276042074,1.000000,0.937500
p16_v96_full,1111222233334444,4750,0.049366329,0.273854762,1.000000,0.937500
p16_v96_full,1111222233334444,4800,0.048564453,0.275860786,1.000000,0.937500
p96_v16_random,2b7e151628aed2a6,50,1.096246958,1.097030044,0.333333,0.333333
p96_v16_random,2b7e151628aed2a6,100,1.089681149,1.091292977,0.510417,0.500000
p96_v16_random,2b7e151628aed2a6,150,1.080521822,1.083678126,0.468750,0.458333
p96_v16_random,2b7e151628aed2a6,200,1.067698121,1.074103594,0.458333,0.437500
p96_v16_random,2b7e151628aed2a6,250,1.057934165,1.066349387,0.479167,0.437500
p96_v16_random,2b7e151628aed2a6,300,1.049900413,1.060124278,0.468750,0.416667
p96_v16_random,2b7e151628aed2a6,350,1.045603156,1.056761622,0.468750,0.458333
p96_v16_random,2b7e151628aed2a6,400,1.039706588,1.049980998,0.437500,0.479167
p96_v16_random,2b7e151628aed2a6,450,1.033889174,1.045088291,0.447917,0.479167
p96_v16_random,2b7e151628aed2a6,500,1.027213216,1.039563060,0.458333,0.416667
p96_v16_random,2b7e151628aed2a6,550,1.019272447,1.034917951,0.447917,0.458333
p96_v16_random,2b7e151628aed2a6,600,1.010104179,1.024287939,0.458333,0.500000
p96_v16_random,2b7e151628aed2a6,650,0.998818457,1.013818741,0.447917,0.479167
p96_v16_random,2b7e151628aed2a6,700,0.987122715,1.005554318,0.458333,0.500000
p96_v16_random,2b7e151628aed2a6,750,0.970429003,0.991848469,0.458333,0.479167
p96_v16_random,2b7e151628aed2a6,800,0.956539094,0.978235006,0.458333,0.500000
p96_v16_random,2b7e151628aed2a6,850,0.941117108,0.963306665,0.489583,0.479167
p96_v16_random,2b7e151628aed2a6,900,0.921808064,0.944311142,0.531250,0.520833
p96_v16_random,2b7e151628aed2a6,950,0.900428474,0.922810733,0.489583,0.500000
p96_v16_random,2b7e151628aed2a6,1000,0.879739344,0.900559664,0.552083,0.562500
p96_v16_random,2b7e151628aed2a6,1050,0.856782734,0.874946833,0.562500,0.562500
p96_v16_random,2b7e151628aed2a6,1100,0.832821608,0.852956831,0.604167,0.583333
p96_v16_random,2b7e151628aed2a6,1150,0.805136740,0.827059805,0.614583,0.562500
p96_v16_random,2b7e151628aed2a6,1200,0.782174170,0.801875830,0.604167,0.604167
p96_v16_random,2b7e151628aed2a6,1250,0.757407725,0.775964797,0.604167,0.583333
p96_v16_random,2b7e151628aed2a6,1300,0.735108197,0.752117813,0.593750,0.625000
p96_v16_random,2b7e151628aed2a6,1350,0.712956369,0.732138574,0.625000,0.604167
p96_v16_random,2b7e151628aed2a6,1400,0.693454742,0.715502262,0.604167,0.645833
p96_v16_random,2b7e151628aed2a6,1450,0.670206368,0.696454525,0.645833,0.604167
p96_v16_random,2b7e151628aed2a6,1500,0.647409499,0.674145937,0.635417,0.708333
p96_v16_random,2b7e151628aed2a6,1550,0.628218949,0.665525615,0.697917,0.687500
p96_v16_random,2b7e151628aed2a6,1600,0.612885296,0.659227550,0.739583,0.666667
p96_v16_random,2b7e151628aed2a6,1650,0.597684860,0.645027339,0.729167,0.708333
p96_v16_random,2b7e151628aed2a6,1700,0.578521669,0.636750758,0.770833,0.708333
p96_v16_random,2b7e151628aed2a6,1750,0.561758101,0.626730680,0.802083,0.708333
p96_v16_random,2b7e151628aed2a6,1800,0.544712603,0.611242473,0.812500,0.729167
p96_v16_random,2b7e151628aed2a6,1850,0.526843607,0.599142849,0.833333,0.750000
p96_v16_random,2b7e151628aed2a6,1900,0.508535445,0.590951145,0.833333,0.750000
p96_v16_random,2b7e151628aed2a6,1950,0.490858078,0.564454556,0.822917,0.770833
p96_v16_random,2b7e151628aed2a6,2000,0.470127255,0.546996117,0.833333,0.791667
p96_v16_random,2b7e151628aed2a6,2050,0.452371687,0.538449049,0.843750,0.812500
p96_v16_random,2b7e151628aed2a6,2100,0.436615944,0.527962387,0.864583,0.833333
p96_v16_random,2b7e151628aed2a6,2150,0.421993971,0.505492270,0.875000,0.854167
p96_v16_random,2b7e151628aed2a6,2200,0.410310596,0.486531496,0.854167,0.875000
p96_v16_random,2b7e151628aed2a6,2250,0.396207362,0.486080021,0.875000,0.875000
p96_v16_random,2b7e151628aed2a6,2300,0.382650882,0.477067232,0.875000,0.895833
p96_v16_random,2b7e151628aed2a6,2350,0.372036904,0.466671228,0.895833,0.895833
p96_v16_random,2b7e151628aed2a6,2400,0.363029391,0.453208178,0.885417,0.937500
p96_v16_random,2b7e151628aed2a6,2450,0.353895098,0.445784181,0.875000,0.937500
p96_v16_random,2b7e151628aed2a6,2500,0.345089465,0.441254020,0.885417,0.895833
p96_v16_random,2b7e151628aed2a6,2550,0.336493582,0.436556786,0.895833,0.937500
p96_v16_random,2b7e151628aed2a6,2600,0.327002734,0.440880448,0.895833,0.916667
p96_v16_random,2b7e151628aed2a6,2650,0.318277091,0.426314980,0.895833,0.916667
p96_v16_random,2b7e151628aed2a6,2700,0.310433894,0.424077302,0.895833,0.916667
p96_v16_random,2b7e151628aed2a6,2750,0.303356528,0.407198519,0.885417,0.937500
p96_v16_random,2b7e151628aed2a6,2800,0.297776073,0.401826739,0.895833,0.916667
p96_v16_random,2b7e151628aed2a6,2850,0.290241987,0.405143261,0.895833,0.916667
p96_v16_random,2b7e151628aed2a6,2900,0.282660097,0.396732658,0.916667,0.937500
p96_v16_random,2b7e151628aed2a6,2950,0.276061356,0.383344263,0.916667,0.916667
p96_v16_random,2b7e151628aed2a6,3000,0.270676643,0.368813306,0.916667,0.937500
p96_v16_random,2b7e151628aed2a6,3050,0.263127148,0.362955332,0.916667,0.895833
p96_v16_random,2b7e151628aed2a6,3100,0.256333292,0.350199461,0.916667,0.875000
p96_v16_random,2b7e151628aed2a6,3150,0.249736920,0.348026991,0.927083,0.895833
p96_v16_random,2b7e151628aed2a6,3200,0.242988825,0.345766395,0.916667,0.875000
p96_v16_random,2b7e151628aed2a6,3250,0.238237098,0.345086008,0.927083,0.916667
p96_v16_random,2b7e151628aed2a6,3300,0.234465182,0.338415056,0.927083,0.916667
p96_v16_random,2b7e151628aed2a6,3350,0.231342956,0.328957170,0.927083,0.916667
p96_v16_random,2b7e151628aed2a6,3400,0.226909533,0.333181858,0.916667,0.916667
p96_v16_random,2b7e151628aed2a6,3450,0.222769663,0.320802420,0.927083,0.916667
p96_v16_random,2b7e151628aed2a6,3500,0.219389841,0.330069095,0.916667,0.895833
p96_v16_random,2b7e151628aed2a6,3550,0.215528771,0.331593424,0.927083,0.916667
p96_v16_random,2b7e151628aed2a6,3600,0.212110803,0.331056625,0.927083,0.916667
p96_v16_random,2b7e151628aed2a6,3650,0.202752158,0.333281785,0.927083,0.895833
p96_v16_random,2b7e151628aed2a6,3700,0.196395561,0.328505009,0.927083,0.916667
p96_v16_random,2b7e151628aed2a6,3750,0.192832470,0.321123868,0.927083,0.916667
p96_v16_random,2b7e151628aed2a6,3800,0.189460441,0.322931468,0.927083,0.895833
p96_v16_random,2b7e151628aed2a6,3850,0.187580884,0.322594821,0.927083,0.916667
p96_v16_random,2b7e151628aed2a6,3900,0.185598150,0.323041379,0.927083,0.916667
p96_v16_random,2b7e151628aed2a6,3950,0.183087721,0.319481641,0.937500,0.916667
p96_v16_random,2b7e151628aed2a6,4000,0.180996194,0.326502204,0.927083,0.916667
p96_v16_random,2b7e151628aed2a6,4050,0.178337932,0.322094053,0.937500,0.895833
p96_v16_random,2b7e151628aed2a6,4100,0.175966740,0.321580231,0.927083,0.916667
p96_v16_random,2b7e151628aed2a6,4150,0.173036560,0.318151444,0.937500,0.916667
p96_v16_random,2b7e151628aed2a6,4200,0.170325920,0.320986569,0.937500,0.916667
p96_v16_random,2b7e151628aed2a6,4250,0.167360142,0.320408821,0.927083,0.895833
p96_v16_random,2b7e151628aed2a6,4300,0.165268049,0.323440850,0.937500,0.916667
p96_v16_random,2b7e151628aed2a6,4350,0.162803516,0.322591484,0.937500,0.916667
p96_v16_random,2b7e151628aed2a6,4400,0.160388112,0.326996893,0.937500,0.937500
p96_v16_random,2b7e151628aed2a6,4450,0.158682540,0.324519217,0.937500,0.895833
p96_v16_random,2b7e151628aed2a6,4500,0.156659439,0.335179061,0.927083,0.937500
p96_v16_random,2b7e151628aed2a6,4550,0.154845014,0.330419183,0.947917,0.916667
p96_v16_random,2b7e151628aed2a6,4600,0.153071523,0.332568139,0.958333,0.916667
p96_v16_random,2b7e151628aed2a6,4650,0.151241824,0.333766371,0.947917,0.916667
p96_v16_random,2b7e151628aed2a6,4700,0.149344653,0.333337277,0.947917,0.937500
p96_v16_random,2b7e151628aed2a6,4750,0.148136929,0.340149969,0.947917,0.937500
p96_v16_random,2b7e151628aed2a6,4800,0.146437392,0.340661675,0.947917,0.916667
p96_v16_random,77a19d3c4e280b51,50,1.097173333,1.097774506,0.333333,0.333333
p96_v16_random,77a19d3c4e280b51,100,1.091339946,1.093471050,0.510417,0.479167
p96_v16_random,77a19d3c4e280b51,150,1.082962036,1.087333918,0.479167,0.458333
p96_v16_random,77a19d3c4e280b51,200,1.074656367,1.079665661,0.468750,0.458333
p96_v16_random,77a19d3c4e280b51,250,1.062626362,1.069958806,0.458333,0.395833
p96_v16_random,77a19d3c4e280b51,300,1.052433610,1.063417554,0.468750,0.458333
p96_v16_random,77a19d3c4e280b51,350,1.046037316,1.058493495,0.468750,0.479167
p96_v16_random,77a19d3c4e280b51,400,1.040670514,1.054321527,0.489583,0.520833
p96_v16_random,77a19d3c4e280b51,450,1.034826517,1.050508738,0.479167,0.500000
p96_v16_random,77a19d3c4e280b51,500,1.027563453,1.044534922,0.479167,0.520833
p96_v16_random,77a19d3c4e280b51,550,1.019176602,1.037119627,0.458333,0.479167
p96_v16_random,77a19d3c4e280b51,600,1.010517716,1.028926253,0.468750,0.479167
p96_v16_random,77a19d3c4e280b51,650,1.000357509,1.021912456,0.468750,0.479167
p96_v16_random,77a19d3c4e280b51,700,0.984548509,1.008934140,0.479167,0.520833
p96_v16_random,77a19d3c4e280b51,750,0.966570437,0.994976759,0.479167,0.479167
p96_v16_random,77a19d3c4e280b51,800,0.952659667,0.980830431,0.468750,0.437500
p96_v16_random,77a19d3c4e280b51,850,0.935521066,0.964224994,0.489583,0.479167
p96_v16_random,77a19d3c4e280b51,900,0.918087423,0.947402000,0.510417,0.458333
p96_v16_random,77a19d3c4e280b51,950,0.896240473,0.923235476,0.510417,0.500000
p96_v16_random,77a19d3c4e280b51,1000,0.877116680,0.905831635,0.572917,0.562500
p96_v16_random,77a19d3c4e280b51,1050,0.853488624,0.873134553,0.645833,0.645833
p96_v16_random,77a19d3c4e280b51,1100,0.831687927,0.849370718,0.604167,0.604167
p96_v16_random,77a19d3c4e280b51,1150,0.807965457,0.822865307,0.604167,0.583333
p96_v16_random,77a19d3c4e280b51,1200,0.784260094,0.795361221,0.604167,0.562500
p96_v16_random,77a19d3c4e280b51,1250,0.757093012,0.767658412,0.666667,0.666667
p96_v16_random,77a19d3c4e280b51,1300,0.736662388,0.749378145,0.645833,0.625000
p96_v16_random,77a19d3c4e280b51,1350,0.711461604,0.724261045,0.677083,0.687500
p96_v16_random,77a19d3c4e280b51,1400,0.691172659,0.707399130,0.718750,0.666667
p96_v16_random,77a19d3c4e280b51,1450,0.670056581,0.688915908,0.697917,0.687500
p96_v16_random,77a19d3c4e280b51,1500,0.648686588,0.670133591,0.708333,0.708333
p96_v16_random,77a19d3c4e280b51,1550,0.625795543,0.653215706,0.739583,0.708333
p96_v16_random,77a19d3c4e280b51,1600,0.602782845,0.638393342,0.770833,0.791667
p96_v16_random,77a19d3c4e280b51,1650,0.583059609,0.619189620,0.812500,0.750000
p96_v16_random,77a19d3c4e280b51,1700,0.559538305,0.594923139,0.812500,0.833333
p96_v16_random,77a19d3c4e280b51,1750,0.541421473,0.581024349,0.854167,0.770833
p96_v16_random,77a19d3c4e280b51,1800,0.522874475,0.573159575,0.864583,0.833333
p96_v16_random,77a19d3c4e280b51,1850,0.505416572,0.556436718,0.875000,0.833333
p96_v16_random,77a19d3c4e280b51,1900,0.491186023,0.546969891,0.854167,0.833333
p96_v16_random,77a19d3c4e280b51,1950,0.473121792,0.531916797,0.864583,0.854167
p96_v16_random,77a19d3c4e280b51,2000,0.460651547,0.525916398,0.854167,0.854167
p96_v16_random,77a19d3c4e280b51,2050,0.446317643,0.510318220,0.864583,0.854167
p96_v16_random,77a19d3c4e280b51,2100,0.434110850,0.500552475,0.854167,0.854167
p96_v16_random,77a19d3c4e280b51,2150,0.420668721,0.487346292,0.864583,0.854167
p96_v16_random,77a19d3c4e280b51,2200,0.409074634,0.482038021,0.864583,0.854167
p96_v16_random,77a19d3c4e280b51,2250,0.398225427,0.479428530,0.875000,0.854167
p96_v16_random,77a19d3c4e280b51,2300,0.387410134,0.470883340,0.864583,0.875000
p96_v16_random,77a19d3c4e280b51,2350,0.377220631,0.476452500,0.875000,0.875000
p96_v16_random,77a19d3c4e280b51,2400,0.368117779,0.464615345,0.885417,0.854167
p96_v16_random,77a19d3c4e280b51,2450,0.358619690,0.449346632,0.875000,0.895833
p96_v16_random,77a19d3c4e280b51,2500,0.350951821,0.439282924,0.885417,0.937500
p96_v16_random,77a19d3c4e280b51,2550,0.343127251,0.438953251,0.895833,0.916667
p96_v16_random,77a19d3c4e280b51,2600,0.335777193,0.427716613,0.895833,0.895833
p96_v16_random,77a19d3c4e280b51,2650,0.328321606,0.429215342,0.895833,0.895833
p96_v16_random,77a19d3c4e280b51,2700,0.322214365,0.419231027,0.895833,0.895833
p96_v16_random,77a19d3c4e280b51,2750,0.314458102,0.413157225,0.906250,0.895833
p96_v16_random,77a19d3c4e280b51,2800,0.307027608,0.402631849,0.906250,0.916667
p96_v16_random,77a19d3c4e280b51,2850,0.294224352,0.401363134,0.916667,0.916667
p96_v16_random,77a19d3c4e280b51,2900,0.285259038,0.401427954,0.916667,0.895833
p96_v16_random,77a19d3c4e280b51,2950,0.278175443,0.398437291,0.916667,0.895833
p96_v16_random,77a19d3c4e280b51,3000,0.270400494,0.397991747,0.916667,0.895833
p96_v16_random,77a19d3c4e280b51,3050,0.263672978,0.391840249,0.916667,0.895833
p96_v16_random,77a19d3c4e280b51,3100,0.258717030,0.392869383,0.927083,0.916667
p96_v16_random,77a19d3c4e280b51,3150,0.251635045,0.381622165,0.927083,0.916667
p96_v16_random,77a19d3c4e280b51,3200,0.245381176,0.374395937,0.937500,0.916667
p96_v16_random,77a19d3c4e280b51,3250,0.239014983,0.375874907,0.947917,0.895833
p96_v16_random,77a19d3c4e280b51,3300,0.233738840,0.371511310,0.947917,0.937500
p96_v16_random,77a19d3c4e280b51,3350,0.228623793,0.369628936,0.947917,0.937500
p96_v16_random,77a19d3c4e280b51,3400,0.222653702,0.372372955,0.947917,0.916667
p96_v16_random,77a19d3c4e280b51,3450,0.216585144,0.361219406,0.947917,0.916667
p96_v16_random,77a19d3c4e280b51,3500,0.211484745,0.356076151,0.958333,0.916667
p96_v16_random,77a19d3c4e280b51,3550,0.206817582,0.354101032,0.947917,0.937500
p96_v16_random,77a19d3c4e280b51,3600,0.202543139,0.361236066,0.947917,0.916667
p96_v16_random,77a19d3c4e280b51,3650,0.198239803,0.354081184,0.958333,0.916667
p96_v16_random,77a19d3c4e280b51,3700,0.194329083,0.347328156,0.958333,0.916667
p96_v16_random,77a19d3c4e280b51,3750,0.190310940,0.349207073,0.958333,0.916667
p96_v16_random,77a19d3c4e280b51,3800,0.187857628,0.345245689,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,3850,0.184750736,0.347535521,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,3900,0.181190133,0.346280903,0.958333,0.916667
p96_v16_random,77a19d3c4e280b51,3950,0.178638950,0.348726183,0.958333,0.916667
p96_v16_random,77a19d3c4e280b51,4000,0.175699696,0.337845713,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4050,0.173112318,0.340044022,0.958333,0.916667
p96_v16_random,77a19d3c4e280b51,4100,0.170865536,0.339071840,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4150,0.168307915,0.336229086,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4200,0.165611371,0.333187133,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4250,0.163626552,0.338363409,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4300,0.161820933,0.327457160,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4350,0.159667149,0.326797277,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4400,0.158281147,0.329000115,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4450,0.155827418,0.321602315,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4500,0.154297933,0.321109563,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4550,0.152602986,0.319578350,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4600,0.151481882,0.313333422,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4650,0.149507210,0.311958402,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4700,0.148056298,0.312635124,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4750,0.146843299,0.314106643,0.958333,0.937500
p96_v16_random,77a19d3c4e280b51,4800,0.145257235,0.310177594,0.958333,0.937500
p96_v16_random,1111222233334444,50,1.097397327,1.097844243,0.385417,0.395833
p96_v16_random,1111222233334444,100,1.094093204,1.095162272,0.437500,0.437500
p96_v16_random,1111222233334444,150,1.090148926,1.091194272,0.510417,0.479167
p96_v16_random,1111222233334444,200,1.083746552,1.084898949,0.552083,0.583333
p96_v16_random,1111222233334444,250,1.073754668,1.074296594,0.479167,0.437500
p96_v16_random,1111222233334444,300,1.062489390,1.064968467,0.458333,0.437500
p96_v16_random,1111222233334444,350,1.050961018,1.052229881,0.468750,0.437500
p96_v16_random,1111222233334444,400,1.041839957,1.042197347,0.510417,0.520833
p96_v16_random,1111222233334444,450,1.030899882,1.032137036,0.468750,0.416667
p96_v16_random,1111222233334444,500,1.021419644,1.022566199,0.468750,0.479167
p96_v16_random,1111222233334444,550,1.011179090,1.014159799,0.479167,0.500000
p96_v16_random,1111222233334444,600,1.000081897,1.001654506,0.489583,0.541667
p96_v16_random,1111222233334444,650,0.984764993,0.987610102,0.416667,0.479167
p96_v16_random,1111222233334444,700,0.971562088,0.968699872,0.468750,0.500000
p96_v16_random,1111222233334444,750,0.960030735,0.960172236,0.458333,0.437500
p96_v16_random,1111222233334444,800,0.941933870,0.937889993,0.447917,0.500000
p96_v16_random,1111222233334444,850,0.928713620,0.925549090,0.531250,0.562500
p96_v16_random,1111222233334444,900,0.912959039,0.914484203,0.500000,0.541667
p96_v16_random,1111222233334444,950,0.895592213,0.891870201,0.468750,0.500000
p96_v16_random,1111222233334444,1000,0.876916349,0.875568867,0.552083,0.562500
p96_v16_random,1111222233334444,1050,0.859511375,0.863891184,0.552083,0.562500
p96_v16_random,1111222233334444,1100,0.841108143,0.840902627,0.583333,0.583333
p96_v16_random,1111222233334444,1150,0.824241698,0.824597538,0.583333,0.604167
p96_v16_random,1111222233334444,1200,0.804291666,0.809581757,0.697917,0.729167
p96_v16_random,1111222233334444,1250,0.785182655,0.785846055,0.708333,0.708333
p96_v16_random,1111222233334444,1300,0.772224426,0.774261057,0.666667,0.666667
p96_v16_random,1111222233334444,1350,0.755445898,0.752532244,0.718750,0.708333
p96_v16_random,1111222233334444,1400,0.736086309,0.738494813,0.687500,0.687500
p96_v16_random,1111222233334444,1450,0.715132952,0.711185753,0.760417,0.770833
p96_v16_random,1111222233334444,1500,0.694542885,0.691827059,0.781250,0.750000
p96_v16_random,1111222233334444,1550,0.676686287,0.673928797,0.802083,0.791667
p96_v16_random,1111222233334444,1600,0.657079160,0.650731981,0.791667,0.791667
p96_v16_random,1111222233334444,1650,0.641855657,0.634457707,0.781250,0.791667
p96_v16_random,1111222233334444,1700,0.627719223,0.621078312,0.791667,0.791667
p96_v16_random,1111222233334444,1750,0.608962953,0.596284151,0.781250,0.791667
