seed,mode,stream,control_slot,global_commit,group_left,group_right,g3_delta_left,g3_delta_right,control_delta_left,control_delta_right,immediate_utility_gap,revisit_left_offset,revisit_right_offset,first_divergence_step,divergence_kind,g3_margin_at_divergence,control_margin_at_divergence,invalid_from_step,invalid_parameter,horizon,valid,g3_train_loss,control_train_loss,delta_train_loss,g3_validation_loss,control_validation_loss,parameter_distance
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,3750,110,8,0.02000,-0.02000,0.01000,-0.00500,0.000002794,1,1,4,1,0.000048205,0.000006318,0,-1,4,true,0.113296427,0.113516845,-0.000220418,0.133918867,0.135115549,0.018027740
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,3750,110,8,0.02000,-0.02000,0.01000,-0.00500,0.000002794,1,1,4,1,0.000048205,0.000006318,0,-1,8,true,0.113136150,0.113498569,-0.000362419,0.133893862,0.135286614,0.018027740
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,3750,110,8,0.02000,-0.02000,0.01000,-0.00500,0.000002794,1,1,4,1,0.000048205,0.000006318,0,-1,16,true,0.111989141,0.112250008,-0.000260867,0.132867083,0.134183004,0.018027740
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,3750,110,8,0.02000,-0.02000,0.01000,-0.00500,0.000002794,1,1,4,1,0.000048205,0.000006318,0,-1,32,true,0.110441111,0.110659920,-0.000218809,0.129902646,0.131120697,0.018027740
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,3750,110,8,0.02000,-0.02000,0.01000,-0.00500,0.000002794,1,1,4,1,0.000048205,0.000006318,0,-1,64,true,0.113773383,0.114950515,-0.001177132,0.141883731,0.144324452,0.018027740
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3750,110,8,0.02000,-0.02000,0.01000,0.00000,0.000003569,1,1,4,1,0.000048205,0.000066057,0,-1,1,true,0.113749981,0.113746412,0.000003569,0.133589610,0.134850010,0.022360658
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3750,110,8,0.02000,-0.02000,0.01000,0.00000,0.000003569,1,1,4,1,0.000048205,0.000066057,0,-1,2,true,0.113323279,0.113293774,0.000029504,0.132415354,0.133621320,0.022360658
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3750,110,8,0.02000,-0.02000,0.01000,0.00000,0.000003569,1,1,4,1,0.000048205,0.000066057,0,-1,4,true,0.113296427,0.113621064,-0.000324637,0.133918867,0.135534853,0.022360658
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3750,110,8,0.02000,-0.02000,0.01000,0.00000,0.000003569,1,1,4,1,0.000048205,0.000066057,0,-1,8,true,0.113136150,0.113646157,-0.000510007,0.133893862,0.135766193,0.022360658
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3750,110,8,0.02000,-0.02000,0.01000,0.00000,0.000003569,1,1,4,1,0.000048205,0.000066057,0,-1,16,true,0.111989141,0.112339437,-0.000350296,0.132867083,0.134609804,0.022360658
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3750,110,8,0.02000,-0.02000,0.01000,0.00000,0.000003569,1,1,4,1,0.000048205,0.000066057,0,-1,32,true,0.110441111,0.110740483,-0.000299372,0.129902646,0.131513074,0.022360658
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3750,110,8,0.02000,-0.02000,0.01000,0.00000,0.000003569,1,1,4,1,0.000048205,0.000066057,0,-1,64,true,0.113773383,0.115300544,-0.001527160,0.141883731,0.145060197,0.022360658
1111222233334444,O1-closed-loop,L0-original,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.111152165,0.111152165,0.000000000,0.133747801,0.133747801,0.004999995
1111222233334444,O1-closed-loop,L0-original,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.112408377,0.112408377,0.000000000,0.136489809,0.136489809,0.004999995
1111222233334444,O1-closed-loop,L0-original,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.115553431,0.115553431,0.000000000,0.143961489,0.143961489,0.004999995
1111222233334444,O1-closed-loop,L0-original,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.115054019,0.115054019,0.000000000,0.143758342,0.143758342,0.004999995
1111222233334444,O1-closed-loop,L0-original,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.113482274,0.113482274,0.000000000,0.141088352,0.141088352,0.004999995
1111222233334444,O1-closed-loop,L0-original,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.117050372,0.117050372,0.000000000,0.147539213,0.147539213,0.004999995
1111222233334444,O1-closed-loop,L0-original,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.110448040,0.110448040,0.000000000,0.132505134,0.132505134,0.004999995
1111222233334444,O1-closed-loop,L0-original,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.111152165,0.111152165,0.000000000,0.133747801,0.133747801,0.019999996
1111222233334444,O1-closed-loop,L0-original,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.112408377,0.112408377,0.000000000,0.136489809,0.136489809,0.019999996
1111222233334444,O1-closed-loop,L0-original,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.115553431,0.115553431,0.000000000,0.143961489,0.143961489,0.019999996
1111222233334444,O1-closed-loop,L0-original,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.115054019,0.115054019,0.000000000,0.143758342,0.143758342,0.019999996
1111222233334444,O1-closed-loop,L0-original,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.113482274,0.113482274,0.000000000,0.141088352,0.141088352,0.019999996
1111222233334444,O1-closed-loop,L0-original,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.117050372,0.117050372,0.000000000,0.147539213,0.147539213,0.019999996
1111222233334444,O1-closed-loop,L0-original,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.110448040,0.110448040,0.000000000,0.132505134,0.132505134,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.111152165,0.111152165,0.000000000,0.133747801,0.133747801,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.112370543,0.112370543,0.000000000,0.136410773,0.136410773,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.115550339,0.115550339,0.000000000,0.143962488,0.143962488,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.115738176,0.115738176,0.000000000,0.145030752,0.145030752,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.113216013,0.113216013,0.000000000,0.140667066,0.140667066,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.113602936,0.113602936,0.000000000,0.140443876,0.140443876,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.108996302,0.108996302,0.000000000,0.131133243,0.131133243,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.111152165,0.111152165,0.000000000,0.133747801,0.133747801,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.112370543,0.112370543,0.000000000,0.136410773,0.136410773,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.115550339,0.115550339,0.000000000,0.143962488,0.143962488,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.115738176,0.115738176,0.000000000,0.145030752,0.145030752,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.113216013,0.113216013,0.000000000,0.140667066,0.140667066,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.113602936,0.113602936,0.000000000,0.140443876,0.140443876,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.108996302,0.108996302,0.000000000,0.131133243,0.131133243,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.111152165,0.111152165,0.000000000,0.133747801,0.133747801,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.111919433,0.111919433,0.000000000,0.135706574,0.135706574,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.114791833,0.114791833,0.000000000,0.142307028,0.142307028,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.114778288,0.114778288,0.000000000,0.143085897,0.143085897,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.112467386,0.112467386,0.000000000,0.138849750,0.138849750,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.115995377,0.115995377,0.000000000,0.145699307,0.145699307,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.111201316,0.111201316,0.000000000,0.133642912,0.133642912,0.004999995
1111222233334444,O1-closed-loop,L2-shifted-36,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.111152165,0.111152165,0.000000000,0.133747801,0.133747801,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-36,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.111919433,0.111919433,0.000000000,0.135706574,0.135706574,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-36,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.114791833,0.114791833,0.000000000,0.142307028,0.142307028,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-36,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.114778288,0.114778288,0.000000000,0.143085897,0.143085897,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-36,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.112467386,0.112467386,0.000000000,0.138849750,0.138849750,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-36,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.115995377,0.115995377,0.000000000,0.145699307,0.145699307,0.019999996
1111222233334444,O1-closed-loop,L2-shifted-36,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.111201316,0.111201316,0.000000000,0.133642912,0.133642912,0.019999996
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.111152165,0.111152165,0.000000000,0.133747801,0.133747801,0.004999995
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.112408377,0.112408377,0.000000000,0.136489809,0.136489809,0.004999995
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.115553431,0.115553431,0.000000000,0.143961489,0.143961489,0.004999995
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.115054019,0.115054019,0.000000000,0.143758342,0.143758342,0.004999995
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.113482274,0.113482274,0.000000000,0.141088352,0.141088352,0.004999995
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.117050372,0.117050372,0.000000000,0.147539213,0.147539213,0.004999995
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,3800,10,85,0.02000,0.00000,0.02000,-0.00500,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.110448040,0.110448040,0.000000000,0.132505134,0.132505134,0.004999995
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.111152165,0.111152165,0.000000000,0.133747801,0.133747801,0.019999996
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.112408377,0.112408377,0.000000000,0.136489809,0.136489809,0.019999996
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.115553431,0.115553431,0.000000000,0.143961489,0.143961489,0.019999996
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.115054019,0.115054019,0.000000000,0.143758342,0.143758342,0.019999996
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.113482274,0.113482274,0.000000000,0.141088352,0.141088352,0.019999996
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.117050372,0.117050372,0.000000000,0.147539213,0.147539213,0.019999996
1111222233334444,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,3800,10,85,0.02000,0.00000,0.02000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.110448040,0.110448040,0.000000000,0.132505134,0.132505134,0.019999996
1111222233334444,O1-closed-loop,L0-original,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.109988339,0.110010184,-0.000021845,0.133735016,0.133802429,0.009999990
1111222233334444,O1-closed-loop,L0-original,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.109204255,0.109227680,-0.000023425,0.132006302,0.132074103,0.009999990
1111222233334444,O1-closed-loop,L0-original,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.108461022,0.108485781,-0.000024758,0.129183501,0.129250810,0.009999990
1111222233334444,O1-closed-loop,L0-original,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.109462298,0.109495521,-0.000033222,0.130665302,0.130743846,0.009999990
1111222233334444,O1-closed-loop,L0-original,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.110709704,0.110811286,-0.000101581,0.132414043,0.132568821,0.009999990
1111222233334444,O1-closed-loop,L0-original,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.109979212,0.110039115,-0.000059903,0.135108307,0.135222986,0.009999990
1111222233334444,O1-closed-loop,L0-original,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.113729946,0.113802649,-0.000072703,0.145799831,0.145928979,0.009999990
1111222233334444,O1-closed-loop,L0-original,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,25,1,0.000010625,0.000001371,0,-1,1,true,0.109988339,0.110021800,-0.000033461,0.133735016,0.133836851,0.015000001
1111222233334444,O1-closed-loop,L0-original,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,25,1,0.000010625,0.000001371,0,-1,2,true,0.109204255,0.109240063,-0.000035807,0.132006302,0.132108733,0.015000001
1111222233334444,O1-closed-loop,L0-original,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,25,1,0.000010625,0.000001371,0,-1,4,true,0.108461022,0.108498842,-0.000037819,0.129183501,0.129285261,0.015000001
1111222233334444,O1-closed-loop,L0-original,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,25,1,0.000010625,0.000001371,0,-1,8,true,0.109462298,0.109512776,-0.000050478,0.130665302,0.130783752,0.015000015
1111222233334444,O1-closed-loop,L0-original,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,25,1,0.000010625,0.000001371,0,-1,16,true,0.110709704,0.110862762,-0.000153057,0.132414043,0.132646978,0.015000015
1111222233334444,O1-closed-loop,L0-original,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,25,1,0.000010625,0.000001371,0,-1,32,true,0.109979212,0.110476218,-0.000497006,0.135108307,0.136132792,0.078421891
1111222233334444,O1-closed-loop,L0-original,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,25,1,0.000010625,0.000001371,0,-1,64,true,0.113729946,0.114689074,-0.000959128,0.145799831,0.146712974,0.112583227
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,10,1,0.000001147,0.000001788,0,-1,1,true,0.109988339,0.110010184,-0.000021845,0.133735016,0.133802429,0.009999990
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,10,1,0.000001147,0.000001788,0,-1,2,true,0.109499030,0.109520413,-0.000021383,0.132169381,0.132235572,0.009999990
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,10,1,0.000001147,0.000001788,0,-1,4,true,0.109360315,0.109386206,-0.000025891,0.130720690,0.130792022,0.009999990
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,10,1,0.000001147,0.000001788,0,-1,8,true,0.110126056,0.110144816,-0.000018761,0.131427988,0.131491855,0.009999990
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,10,1,0.000001147,0.000001788,0,-1,16,true,0.111460865,0.111437142,0.000023723,0.133282900,0.133679241,0.057445589
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,10,1,0.000001147,0.000001788,0,-1,32,true,0.109684072,0.110726900,-0.001042828,0.133109018,0.135056600,0.101611957
1111222233334444,O1-closed-loop,L2-shifted-17,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,10,1,0.000001147,0.000001788,0,-1,64,true,0.114824153,0.114699513,0.000124641,0.145422444,0.148399070,0.136473402
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,10,1,0.000001147,0.000003338,0,-1,1,true,0.109988339,0.110021800,-0.000033461,0.133735016,0.133836851,0.015000001
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,10,1,0.000001147,0.000003338,0,-1,2,true,0.109499030,0.109531842,-0.000032812,0.132169381,0.132269517,0.015000001
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,10,1,0.000001147,0.000003338,0,-1,4,true,0.109360315,0.109399796,-0.000039481,0.130720690,0.130828485,0.015000001
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,10,1,0.000001147,0.000003338,0,-1,8,true,0.110126056,0.110154867,-0.000028811,0.131427988,0.131524563,0.015000001
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,10,1,0.000001147,0.000003338,0,-1,16,true,0.111460865,0.111487478,-0.000026613,0.133282900,0.133754805,0.058523461
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,10,1,0.000001147,0.000003338,0,-1,32,true,0.109684072,0.110761873,-0.001077801,0.133109018,0.135116667,0.102225192
1111222233334444,O1-closed-loop,L2-shifted-17,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,10,1,0.000001147,0.000003338,0,-1,64,true,0.114824153,0.114736907,0.000087246,0.145422444,0.148463562,0.136930600
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,24,1,0.000003949,0.000001192,0,-1,1,true,0.109988339,0.110010184,-0.000021845,0.133735016,0.133802429,0.009999990
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,24,1,0.000003949,0.000001192,0,-1,2,true,0.109320946,0.109339513,-0.000018567,0.132182792,0.132245377,0.009999990
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,24,1,0.000003949,0.000001192,0,-1,4,true,0.109270446,0.109296173,-0.000025727,0.130742118,0.130813941,0.009999990
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,24,1,0.000003949,0.000001192,0,-1,8,true,0.112176038,0.112199493,-0.000023454,0.133963808,0.134034589,0.009999990
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,24,1,0.000003949,0.000001192,0,-1,16,true,0.112684108,0.112788349,-0.000104241,0.135427102,0.135585591,0.009999990
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,24,1,0.000003949,0.000001192,0,-1,32,true,0.111473374,0.111206926,0.000266448,0.137056157,0.137622416,0.061644111
1111222233334444,O1-closed-loop,L2-shifted-36,control_a,3850,66,6,-0.02000,0.02000,-0.01000,0.02000,0.000021845,1,1,24,1,0.000003949,0.000001192,0,-1,64,true,0.115687035,0.113757156,0.001929879,0.148890510,0.145091817,0.108742766
1111222233334444,O1-closed-loop,L2-shifted-36,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,24,1,0.000003949,0.000003815,0,-1,1,true,0.109988339,0.110021800,-0.000033461,0.133735016,0.133836851,0.015000001
1111222233334444,O1-closed-loop,L2-shifted-36,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,24,1,0.000003949,0.000003815,0,-1,2,true,0.109320946,0.109349541,-0.000028595,0.132182792,0.132277384,0.015000001
1111222233334444,O1-closed-loop,L2-shifted-36,control_b,3850,66,6,-0.02000,0.02000,-0.00500,0.02000,0.000033461,1,1,24,1,0.000003949,0.000003815,0,-1,4,true,0.109270446,0.109309711,-0.000039265,0.130742118,0.130850628,0.015000001
