method,seed,commit,train_loss,validation_loss,train_accuracy,validation_accuracy
class_balanced,77a19d3c4e280b51,150,1.087751985,1.091081023,0.416667,0.375000
class_balanced,77a19d3c4e280b51,200,1.078121305,1.083279967,0.427083,0.375000
class_balanced,77a19d3c4e280b51,250,1.071087241,1.078526020,0.437500,0.375000
class_balanced,77a19d3c4e280b51,300,1.059666991,1.070758700,0.416667,0.437500
class_balanced,77a19d3c4e280b51,350,1.054632306,1.068086147,0.427083,0.416667
class_balanced,77a19d3c4e280b51,400,1.043257594,1.059900045,0.458333,0.437500
class_balanced,77a19d3c4e280b51,450,1.039281964,1.056368947,0.427083,0.437500
class_balanced,77a19d3c4e280b51,500,1.036868334,1.056385636,0.437500,0.437500
class_balanced,77a19d3c4e280b51,550,1.033275962,1.054781079,0.437500,0.437500
class_balanced,77a19d3c4e280b51,600,1.029364705,1.050643682,0.447917,0.437500
class_balanced,77a19d3c4e280b51,650,1.022402644,1.044803500,0.479167,0.479167
class_balanced,77a19d3c4e280b51,700,1.020182490,1.040493846,0.437500,0.437500
class_balanced,77a19d3c4e280b51,750,1.016265273,1.037621021,0.427083,0.479167
class_balanced,77a19d3c4e280b51,800,1.007827163,1.029565930,0.458333,0.437500
class_balanced,77a19d3c4e280b51,850,1.001216769,1.024079204,0.447917,0.416667
class_balanced,77a19d3c4e280b51,900,0.991131246,1.016204000,0.489583,0.479167
class_balanced,77a19d3c4e280b51,950,0.980347335,1.002205372,0.489583,0.458333
class_balanced,77a19d3c4e280b51,1000,0.966063738,0.992177546,0.489583,0.437500
class_balanced,77a19d3c4e280b51,1050,0.949821770,0.978134632,0.531250,0.458333
class_balanced,77a19d3c4e280b51,1100,0.938019753,0.970360935,0.489583,0.437500
class_balanced,77a19d3c4e280b51,1150,0.922036707,0.955027044,0.583333,0.479167
class_balanced,77a19d3c4e280b51,1200,0.908559263,0.942022800,0.583333,0.583333
class_balanced,77a19d3c4e280b51,1250,0.889992058,0.924726307,0.583333,0.562500
class_balanced,77a19d3c4e280b51,1300,0.869012058,0.913308680,0.572917,0.562500
class_balanced,77a19d3c4e280b51,1350,0.855592072,0.900223494,0.625000,0.583333
class_balanced,77a19d3c4e280b51,1400,0.831756890,0.875979960,0.645833,0.604167
class_balanced,77a19d3c4e280b51,1450,0.815848649,0.861274183,0.666667,0.583333
class_balanced,77a19d3c4e280b51,1500,0.800015390,0.852776468,0.625000,0.583333
class_balanced,77a19d3c4e280b51,1550,0.777752578,0.831476212,0.687500,0.645833
class_balanced,77a19d3c4e280b51,1600,0.758877814,0.811701775,0.677083,0.729167
class_balanced,77a19d3c4e280b51,1650,0.740697801,0.792358220,0.708333,0.729167
class_balanced,77a19d3c4e280b51,1700,0.733582914,0.780838430,0.708333,0.666667
class_balanced,77a19d3c4e280b51,1750,0.701538265,0.767652035,0.708333,0.687500
class_balanced,77a19d3c4e280b51,1800,0.687031329,0.742164612,0.718750,0.770833
class_balanced,77a19d3c4e280b51,1850,0.690705061,0.751462519,0.729167,0.729167
class_balanced,77a19d3c4e280b51,1900,0.674319327,0.729365408,0.718750,0.729167
class_balanced,77a19d3c4e280b51,1950,0.658183277,0.711444378,0.760417,0.729167
class_balanced,77a19d3c4e280b51,2000,0.657886922,0.718142033,0.760417,0.708333
class_balanced,77a19d3c4e280b51,2050,0.660602510,0.693730295,0.750000,0.750000
class_balanced,77a19d3c4e280b51,2100,0.632110119,0.669321597,0.781250,0.770833
class_balanced,77a19d3c4e280b51,2150,0.631444931,0.671942055,0.802083,0.791667
class_balanced,77a19d3c4e280b51,2200,0.617922544,0.660459936,0.750000,0.770833
class_balanced,77a19d3c4e280b51,2250,0.602904737,0.659067154,0.760417,0.750000
class_balanced,77a19d3c4e280b51,2300,0.600919545,0.646420777,0.760417,0.750000
class_balanced,77a19d3c4e280b51,2350,0.596173823,0.645716786,0.750000,0.708333
class_balanced,77a19d3c4e280b51,2400,0.594070077,0.646024406,0.760417,0.729167
class_balanced,77a19d3c4e280b51,2450,0.583969355,0.632509947,0.781250,0.729167
class_balanced,77a19d3c4e280b51,2500,0.576826334,0.618970633,0.750000,0.770833
class_balanced,77a19d3c4e280b51,2550,0.573871434,0.610918105,0.791667,0.729167
class_balanced,77a19d3c4e280b51,2600,0.571693361,0.613500953,0.802083,0.708333
class_balanced,77a19d3c4e280b51,2650,0.571495473,0.609804988,0.781250,0.750000
class_balanced,77a19d3c4e280b51,2700,0.573697507,0.622616112,0.791667,0.750000
class_balanced,77a19d3c4e280b51,2750,0.563781679,0.607786655,0.760417,0.708333
class_balanced,77a19d3c4e280b51,2800,0.553449452,0.595561206,0.760417,0.812500
class_balanced,77a19d3c4e280b51,2850,0.552797258,0.591037393,0.781250,0.729167
class_balanced,77a19d3c4e280b51,2900,0.551483035,0.584964693,0.802083,0.729167
class_balanced,77a19d3c4e280b51,2950,0.554860532,0.583311141,0.791667,0.750000
class_balanced,77a19d3c4e280b51,3000,0.539755523,0.573812008,0.843750,0.750000
class_balanced,77a19d3c4e280b51,3050,0.544411719,0.596849740,0.822917,0.708333
class_balanced,77a19d3c4e280b51,3100,0.523798764,0.556031525,0.812500,0.770833
class_balanced,77a19d3c4e280b51,3150,0.537457883,0.548635483,0.812500,0.750000
class_balanced,77a19d3c4e280b51,3200,0.543308318,0.566975117,0.802083,0.729167
class_balanced,77a19d3c4e280b51,3250,0.556015313,0.628552496,0.781250,0.770833
class_balanced,77a19d3c4e280b51,3300,0.533408821,0.561883986,0.802083,0.812500
class_balanced,77a19d3c4e280b51,3350,0.534625649,0.566063941,0.822917,0.729167
class_balanced,77a19d3c4e280b51,3400,0.521187723,0.554462135,0.822917,0.812500
class_balanced,77a19d3c4e280b51,3450,0.514510453,0.538495541,0.833333,0.791667
class_balanced,77a19d3c4e280b51,3500,0.514125526,0.557638526,0.802083,0.770833
class_balanced,77a19d3c4e280b51,3550,0.517922580,0.528302550,0.802083,0.770833
class_balanced,77a19d3c4e280b51,3600,0.506924391,0.528315842,0.822917,0.750000
class_balanced,77a19d3c4e280b51,3650,0.496146291,0.534593284,0.822917,0.770833
class_balanced,77a19d3c4e280b51,3700,0.498158246,0.543302298,0.822917,0.791667
class_balanced,77a19d3c4e280b51,3750,0.506586730,0.559619606,0.791667,0.708333
class_balanced,77a19d3c4e280b51,3800,0.500160635,0.515604377,0.802083,0.812500
class_balanced,77a19d3c4e280b51,3850,0.485850960,0.510317922,0.833333,0.854167
class_balanced,77a19d3c4e280b51,3900,0.486625195,0.528874815,0.854167,0.812500
class_balanced,77a19d3c4e280b51,3950,0.480525047,0.521433413,0.864583,0.791667
class_balanced,77a19d3c4e280b51,4000,0.490425110,0.502152383,0.812500,0.854167
class_balanced,77a19d3c4e280b51,4050,0.481991410,0.502752125,0.843750,0.854167
class_balanced,77a19d3c4e280b51,4100,0.484970063,0.498351246,0.843750,0.812500
class_balanced,77a19d3c4e280b51,4150,0.475202411,0.501420438,0.843750,0.854167
class_balanced,77a19d3c4e280b51,4200,0.471597552,0.499807328,0.843750,0.833333
class_balanced,77a19d3c4e280b51,4250,0.468442887,0.503957450,0.864583,0.833333
class_balanced,77a19d3c4e280b51,4300,0.460531682,0.486145377,0.833333,0.854167
class_balanced,77a19d3c4e280b51,4350,0.468919307,0.488027781,0.854167,0.812500
class_balanced,77a19d3c4e280b51,4400,0.468115926,0.484754801,0.854167,0.812500
class_balanced,77a19d3c4e280b51,4450,0.457908779,0.469293505,0.843750,0.875000
class_balanced,77a19d3c4e280b51,4500,0.469876647,0.492902845,0.854167,0.812500
class_balanced,77a19d3c4e280b51,4550,0.453899711,0.478598714,0.854167,0.833333
class_balanced,77a19d3c4e280b51,4600,0.465948790,0.495814055,0.854167,0.791667
class_balanced,77a19d3c4e280b51,4650,0.455388308,0.474184752,0.833333,0.791667
class_balanced,77a19d3c4e280b51,4700,0.463680625,0.463544577,0.822917,0.895833
class_balanced,77a19d3c4e280b51,4750,0.455108792,0.459636360,0.822917,0.854167
class_balanced,77a19d3c4e280b51,4800,0.445936471,0.449380517,0.833333,0.875000
class_balanced,1111222233334444,50,1.099567294,1.100045323,0.333333,0.333333
class_balanced,1111222233334444,100,1.092018962,1.094551086,0.385417,0.375000
class_balanced,1111222233334444,150,1.080622554,1.085204482,0.416667,0.437500
class_balanced,1111222233334444,200,1.073011160,1.080604434,0.427083,0.437500
class_balanced,1111222233334444,250,1.064685464,1.073727727,0.427083,0.437500
class_balanced,1111222233334444,300,1.056147933,1.067666888,0.427083,0.437500
class_balanced,1111222233334444,350,1.048133731,1.059422016,0.437500,0.437500
class_balanced,1111222233334444,400,1.043251157,1.054147840,0.427083,0.437500
class_balanced,1111222233334444,450,1.036504149,1.046384335,0.458333,0.479167
class_balanced,1111222233334444,500,1.032893538,1.043625593,0.458333,0.437500
class_balanced,1111222233334444,550,1.022149205,1.032419801,0.468750,0.458333
class_balanced,1111222233334444,600,1.014208555,1.024736762,0.458333,0.458333
class_balanced,1111222233334444,650,1.007251859,1.020278811,0.468750,0.458333
class_balanced,1111222233334444,700,0.995494843,1.008667350,0.458333,0.458333
class_balanced,1111222233334444,750,0.986357629,0.998723447,0.479167,0.479167
class_balanced,1111222233334444,800,0.982547820,0.992289603,0.489583,0.479167
class_balanced,1111222233334444,850,0.970013320,0.983284652,0.447917,0.458333
class_balanced,1111222233334444,900,0.960658312,0.973389208,0.447917,0.437500
class_balanced,1111222233334444,950,0.949833155,0.960774004,0.489583,0.479167
class_balanced,1111222233334444,1000,0.940836728,0.950417101,0.520833,0.458333
class_balanced,1111222233334444,1050,0.928645134,0.934476435,0.583333,0.583333
class_balanced,1111222233334444,1100,0.914840698,0.927313507,0.541667,0.520833
class_balanced,1111222233334444,1150,0.910700023,0.924232304,0.531250,0.458333
class_balanced,1111222233334444,1200,0.899024963,0.908335865,0.520833,0.479167
class_balanced,1111222233334444,1250,0.887345850,0.902585745,0.552083,0.479167
class_balanced,1111222233334444,1300,0.880001307,0.898524046,0.552083,0.479167
class_balanced,1111222233334444,1350,0.866125166,0.883876264,0.552083,0.479167
class_balanced,1111222233334444,1400,0.851621330,0.862317801,0.614583,0.520833
class_balanced,1111222233334444,1450,0.842480421,0.849814832,0.583333,0.520833
class_balanced,1111222233334444,1500,0.833896220,0.839119494,0.593750,0.541667
class_balanced,1111222233334444,1550,0.817453861,0.823113620,0.666667,0.583333
class_balanced,1111222233334444,1600,0.808627069,0.809671700,0.697917,0.645833
class_balanced,1111222233334444,1650,0.796321332,0.809401035,0.656250,0.541667
class_balanced,1111222233334444,1700,0.789097488,0.784877479,0.697917,0.645833
class_balanced,1111222233334444,1750,0.771324635,0.779795468,0.666667,0.645833
class_balanced,1111222233334444,1800,0.764955759,0.774009466,0.718750,0.666667
class_balanced,1111222233334444,1850,0.747758090,0.760826886,0.760417,0.645833
class_balanced,1111222233334444,1900,0.741657734,0.753562629,0.770833,0.687500
class_balanced,1111222233334444,1950,0.724189460,0.730981886,0.760417,0.708333
class_balanced,1111222233334444,2000,0.711838424,0.709314346,0.770833,0.729167
class_balanced,1111222233334444,2050,0.701984644,0.708345830,0.791667,0.750000
class_balanced,1111222233334444,2100,0.695211828,0.714518607,0.791667,0.750000
class_balanced,1111222233334444,2150,0.676689327,0.684974849,0.781250,0.687500
class_balanced,1111222233334444,2200,0.679203570,0.709199011,0.729167,0.729167
class_balanced,1111222233334444,2250,0.658505023,0.671639204,0.770833,0.708333
class_balanced,1111222233334444,2300,0.651659071,0.663742721,0.791667,0.708333
class_balanced,1111222233334444,2350,0.634072423,0.651367247,0.781250,0.708333
class_balanced,1111222233334444,2400,0.632517338,0.657635450,0.791667,0.729167
class_balanced,1111222233334444,2450,0.620146513,0.643398762,0.770833,0.770833
class_balanced,1111222233334444,2500,0.608674288,0.625019789,0.791667,0.687500
class_balanced,1111222233334444,2550,0.598971903,0.619416654,0.802083,0.729167
class_balanced,1111222233334444,2600,0.592635810,0.616382182,0.781250,0.750000
class_balanced,1111222233334444,2650,0.586339116,0.610041201,0.802083,0.729167
class_balanced,1111222233334444,2700,0.576333344,0.614870608,0.802083,0.729167
class_balanced,1111222233334444,2750,0.569147766,0.602252305,0.781250,0.750000
class_balanced,1111222233334444,2800,0.559808314,0.590580642,0.781250,0.791667
class_balanced,1111222233334444,2850,0.553106606,0.587944090,0.781250,0.791667
class_balanced,1111222233334444,2900,0.541943371,0.580585778,0.802083,0.729167
class_balanced,1111222233334444,2950,0.535178959,0.568885505,0.802083,0.770833
class_balanced,1111222233334444,3000,0.532337844,0.568732440,0.791667,0.791667
class_balanced,1111222233334444,3050,0.520563543,0.557332158,0.802083,0.770833
class_balanced,1111222233334444,3100,0.516183376,0.553605258,0.802083,0.750000
class_balanced,1111222233334444,3150,0.507492006,0.544221580,0.812500,0.770833
class_balanced,1111222233334444,3200,0.502542615,0.539901912,0.812500,0.791667
class_balanced,1111222233334444,3250,0.498413891,0.528781474,0.791667,0.812500
class_balanced,1111222233334444,3300,0.495179981,0.529475272,0.802083,0.812500
class_balanced,1111222233334444,3350,0.487030536,0.525468588,0.802083,0.812500
class_balanced,1111222233334444,3400,0.492348224,0.533310950,0.802083,0.708333
class_balanced,1111222233334444,3450,0.489813954,0.541679859,0.822917,0.812500
class_balanced,1111222233334444,3500,0.475979567,0.516200006,0.770833,0.791667
class_balanced,1111222233334444,3550,0.468924612,0.526736736,0.791667,0.812500
class_balanced,1111222233334444,3600,0.472980738,0.528377652,0.802083,0.750000
class_balanced,1111222233334444,3650,0.461361796,0.515031278,0.833333,0.812500
class_balanced,1111222233334444,3700,0.458166957,0.504184425,0.833333,0.854167
class_balanced,1111222233334444,3750,0.458790869,0.507322311,0.822917,0.812500
class_balanced,1111222233334444,3800,0.450241774,0.506382048,0.843750,0.833333
class_balanced,1111222233334444,3850,0.445504069,0.512893975,0.812500,0.875000
class_balanced,1111222233334444,3900,0.446345061,0.513531923,0.843750,0.833333
class_balanced,1111222233334444,3950,0.442910105,0.506241024,0.843750,0.833333
class_balanced,1111222233334444,4000,0.432448596,0.499901414,0.822917,0.854167
class_balanced,1111222233334444,4050,0.426061243,0.494598418,0.833333,0.854167
class_balanced,1111222233334444,4100,0.426919788,0.495685846,0.843750,0.812500
class_balanced,1111222233334444,4150,0.421988010,0.479992002,0.843750,0.854167
class_balanced,1111222233334444,4200,0.423143506,0.486802101,0.822917,0.833333
class_balanced,1111222233334444,4250,0.414187998,0.484794468,0.843750,0.791667
class_balanced,1111222233334444,4300,0.413518697,0.492877275,0.843750,0.812500
class_balanced,1111222233334444,4350,0.409546524,0.489275903,0.833333,0.791667
class_balanced,1111222233334444,4400,0.405898333,0.494949669,0.833333,0.833333
class_balanced,1111222233334444,4450,0.417943954,0.499545783,0.854167,0.791667
class_balanced,1111222233334444,4500,0.405856013,0.484519809,0.843750,0.812500
class_balanced,1111222233334444,4550,0.406769425,0.485607535,0.854167,0.854167
class_balanced,1111222233334444,4600,0.393490642,0.477642655,0.833333,0.833333
class_balanced,1111222233334444,4650,0.398435712,0.474966526,0.822917,0.833333
class_balanced,1111222233334444,4700,0.394323111,0.464601666,0.875000,0.812500
class_balanced,1111222233334444,4750,0.390644044,0.483896226,0.875000,0.854167
class_balanced,1111222233334444,4800,0.398342401,0.483502835,0.864583,0.791667
latent_stratified,2b7e151628aed2a6,50,1.097308993,1.098305702,0.333333,0.333333
latent_stratified,2b7e151628aed2a6,100,1.085423350,1.090095162,0.406250,0.375000
latent_stratified,2b7e151628aed2a6,150,1.069615126,1.079617500,0.427083,0.437500
latent_stratified,2b7e151628aed2a6,200,1.058327436,1.074334860,0.427083,0.437500
latent_stratified,2b7e151628aed2a6,250,1.057326198,1.076182842,0.427083,0.416667
latent_stratified,2b7e151628aed2a6,300,1.056427598,1.078328729,0.427083,0.437500
latent_stratified,2b7e151628aed2a6,350,1.057337880,1.078610539,0.437500,0.458333
latent_stratified,2b7e151628aed2a6,400,1.050657153,1.072059631,0.447917,0.458333
latent_stratified,2b7e151628aed2a6,450,1.044156194,1.066402435,0.437500,0.416667
latent_stratified,2b7e151628aed2a6,500,1.040074348,1.062177658,0.468750,0.479167
latent_stratified,2b7e151628aed2a6,550,1.034797907,1.058304667,0.479167,0.500000
latent_stratified,2b7e151628aed2a6,600,1.026002049,1.046367764,0.468750,0.500000
latent_stratified,2b7e151628aed2a6,650,1.017585516,1.034258127,0.500000,0.541667
latent_stratified,2b7e151628aed2a6,700,1.013173223,1.025651574,0.489583,0.500000
latent_stratified,2b7e151628aed2a6,750,1.012003064,1.022430897,0.531250,0.541667
latent_stratified,2b7e151628aed2a6,800,0.994219244,1.003305316,0.520833,0.520833
latent_stratified,2b7e151628aed2a6,850,0.988907576,1.000104308,0.541667,0.520833
latent_stratified,2b7e151628aed2a6,900,0.978951752,0.987237692,0.531250,0.541667
latent_stratified,2b7e151628aed2a6,950,0.969643116,0.977528155,0.510417,0.520833
latent_stratified,2b7e151628aed2a6,1000,0.959387362,0.961919844,0.541667,0.562500
latent_stratified,2b7e151628aed2a6,1050,0.945578158,0.950610459,0.520833,0.500000
latent_stratified,2b7e151628aed2a6,1100,0.934767962,0.935583293,0.572917,0.562500
latent_stratified,2b7e151628aed2a6,1150,0.933813334,0.951875031,0.520833,0.479167
latent_stratified,2b7e151628aed2a6,1200,0.927680731,0.936325252,0.531250,0.479167
latent_stratified,2b7e151628aed2a6,1250,0.920553684,0.930916309,0.552083,0.541667
latent_stratified,2b7e151628aed2a6,1300,0.912327588,0.920083284,0.562500,0.500000
latent_stratified,2b7e151628aed2a6,1350,0.903067529,0.900199831,0.572917,0.562500
latent_stratified,2b7e151628aed2a6,1400,0.899213493,0.901370287,0.583333,0.562500
latent_stratified,2b7e151628aed2a6,1450,0.893055379,0.893655121,0.604167,0.583333
latent_stratified,2b7e151628aed2a6,1500,0.884745777,0.889118135,0.593750,0.583333
latent_stratified,2b7e151628aed2a6,1550,0.877977073,0.877612293,0.593750,0.562500
latent_stratified,2b7e151628aed2a6,1600,0.873683453,0.878623307,0.593750,0.541667
latent_stratified,2b7e151628aed2a6,1650,0.865806401,0.868505239,0.614583,0.583333
latent_stratified,2b7e151628aed2a6,1700,0.861071289,0.873475850,0.614583,0.583333
latent_stratified,2b7e151628aed2a6,1750,0.848176718,0.856923878,0.604167,0.604167
latent_stratified,2b7e151628aed2a6,1800,0.843777835,0.867720544,0.614583,0.583333
latent_stratified,2b7e151628aed2a6,1850,0.843650758,0.853932798,0.604167,0.583333
latent_stratified,2b7e151628aed2a6,1900,0.835196972,0.846163988,0.614583,0.604167
latent_stratified,2b7e151628aed2a6,1950,0.821338654,0.831390798,0.604167,0.625000
latent_stratified,2b7e151628aed2a6,2000,0.820586979,0.830297053,0.604167,0.562500
latent_stratified,2b7e151628aed2a6,2050,0.800056517,0.809349775,0.614583,0.625000
latent_stratified,2b7e151628aed2a6,2100,0.800012767,0.808339119,0.604167,0.604167
latent_stratified,2b7e151628aed2a6,2150,0.798535883,0.804707527,0.614583,0.625000
latent_stratified,2b7e151628aed2a6,2200,0.787013710,0.800190866,0.625000,0.645833
latent_stratified,2b7e151628aed2a6,2250,0.774709761,0.784471452,0.604167,0.583333
latent_stratified,2b7e151628aed2a6,2300,0.756809890,0.762121379,0.604167,0.604167
latent_stratified,2b7e151628aed2a6,2350,0.755436003,0.763616562,0.604167,0.583333
latent_stratified,2b7e151628aed2a6,2400,0.738742828,0.745240927,0.645833,0.625000
latent_stratified,2b7e151628aed2a6,2450,0.721268415,0.730517328,0.656250,0.666667
latent_stratified,2b7e151628aed2a6,2500,0.715839922,0.724469006,0.656250,0.666667
latent_stratified,2b7e151628aed2a6,2550,0.706874430,0.714086056,0.666667,0.666667
latent_stratified,2b7e151628aed2a6,2600,0.696008503,0.715587378,0.645833,0.645833
latent_stratified,2b7e151628aed2a6,2650,0.682192504,0.691758931,0.635417,0.666667
latent_stratified,2b7e151628aed2a6,2700,0.674327672,0.687000453,0.635417,0.645833
latent_stratified,2b7e151628aed2a6,2750,0.668014348,0.689168692,0.656250,0.645833
latent_stratified,2b7e151628aed2a6,2800,0.653026402,0.669397354,0.677083,0.645833
latent_stratified,2b7e151628aed2a6,2850,0.651454031,0.669537485,0.656250,0.625000
latent_stratified,2b7e151628aed2a6,2900,0.639714062,0.667163193,0.677083,0.645833
latent_stratified,2b7e151628aed2a6,2950,0.638376355,0.651374519,0.677083,0.645833
latent_stratified,2b7e151628aed2a6,3000,0.625781715,0.643351138,0.708333,0.687500
latent_stratified,2b7e151628aed2a6,3050,0.617608607,0.646801412,0.697917,0.687500
latent_stratified,2b7e151628aed2a6,3100,0.607051075,0.629121900,0.687500,0.687500
latent_stratified,2b7e151628aed2a6,3150,0.599475086,0.622252226,0.697917,0.666667
latent_stratified,2b7e151628aed2a6,3200,0.598666251,0.623141825,0.718750,0.666667
latent_stratified,2b7e151628aed2a6,3250,0.580134451,0.616021872,0.729167,0.708333
latent_stratified,2b7e151628aed2a6,3300,0.581318557,0.606869638,0.708333,0.666667
latent_stratified,2b7e151628aed2a6,3350,0.566327870,0.602624238,0.739583,0.708333
latent_stratified,2b7e151628aed2a6,3400,0.557103157,0.599942982,0.760417,0.729167
latent_stratified,2b7e151628aed2a6,3450,0.557581663,0.591219485,0.729167,0.687500
latent_stratified,2b7e151628aed2a6,3500,0.551348507,0.608648121,0.750000,0.729167
latent_stratified,2b7e151628aed2a6,3550,0.555738807,0.621761680,0.750000,0.708333
latent_stratified,2b7e151628aed2a6,3600,0.541952431,0.592734337,0.739583,0.687500
latent_stratified,2b7e151628aed2a6,3650,0.530962765,0.587591887,0.770833,0.708333
latent_stratified,2b7e151628aed2a6,3700,0.526029825,0.584651172,0.812500,0.729167
latent_stratified,2b7e151628aed2a6,3750,0.524478257,0.575770438,0.781250,0.770833
latent_stratified,2b7e151628aed2a6,3800,0.524784029,0.570985377,0.781250,0.750000
latent_stratified,2b7e151628aed2a6,3850,0.508251309,0.557209074,0.791667,0.770833
latent_stratified,2b7e151628aed2a6,3900,0.504293382,0.562528670,0.822917,0.770833
latent_stratified,2b7e151628aed2a6,3950,0.511863589,0.565893769,0.802083,0.708333
latent_stratified,2b7e151628aed2a6,4000,0.489894629,0.556138098,0.781250,0.791667
latent_stratified,2b7e151628aed2a6,4050,0.487103850,0.551188469,0.791667,0.750000
latent_stratified,2b7e151628aed2a6,4100,0.478388071,0.538019776,0.781250,0.770833
latent_stratified,2b7e151628aed2a6,4150,0.478008270,0.525148809,0.812500,0.750000
latent_stratified,2b7e151628aed2a6,4200,0.477136254,0.557985067,0.812500,0.812500
latent_stratified,2b7e151628aed2a6,4250,0.477742940,0.535756171,0.802083,0.750000
latent_stratified,2b7e151628aed2a6,4300,0.481247514,0.524037957,0.802083,0.729167
latent_stratified,2b7e151628aed2a6,4350,0.463302732,0.530332625,0.822917,0.791667
latent_stratified,2b7e151628aed2a6,4400,0.457166195,0.504714072,0.812500,0.812500
latent_stratified,2b7e151628aed2a6,4450,0.456218749,0.500305235,0.812500,0.791667
latent_stratified,2b7e151628aed2a6,4500,0.451799124,0.496301293,0.812500,0.833333
latent_stratified,2b7e151628aed2a6,4550,0.458219558,0.526549160,0.812500,0.729167
latent_stratified,2b7e151628aed2a6,4600,0.449243546,0.503891885,0.812500,0.770833
latent_stratified,2b7e151628aed2a6,4650,0.433040410,0.493232220,0.802083,0.833333
latent_stratified,2b7e151628aed2a6,4700,0.432792425,0.488457114,0.822917,0.833333
latent_stratified,2b7e151628aed2a6,4750,0.428572416,0.496953636,0.822917,0.812500
latent_stratified,2b7e151628aed2a6,4800,0.427668244,0.506190836,0.822917,0.833333
latent_stratified,77a19d3c4e280b51,50,1.098609805,1.099315524,0.333333,0.333333
latent_stratified,77a19d3c4e280b51,100,1.089067578,1.091337085,0.406250,0.416667
latent_stratified,77a19d3c4e280b51,150,1.075704455,1.079746842,0.427083,0.437500
latent_stratified,77a19d3c4e280b51,200,1.064403892,1.071115494,0.427083,0.437500
latent_stratified,77a19d3c4e280b51,250,1.054378510,1.063639045,0.437500,0.416667
latent_stratified,77a19d3c4e280b51,300,1.041260481,1.049739599,0.427083,0.416667
latent_stratified,77a19d3c4e280b51,350,1.022660494,1.031069636,0.437500,0.437500
latent_stratified,77a19d3c4e280b51,400,1.009391427,1.018597245,0.489583,0.500000
latent_stratified,77a19d3c4e280b51,450,0.997581661,1.010565877,0.531250,0.500000
latent_stratified,77a19d3c4e280b51,500,0.986132860,0.996530771,0.468750,0.437500
latent_stratified,77a19d3c4e280b51,550,0.981155694,0.991779387,0.458333,0.437500
latent_stratified,77a19d3c4e280b51,600,0.974724352,0.988109350,0.468750,0.437500
latent_stratified,77a19d3c4e280b51,650,0.970649540,0.986117125,0.468750,0.437500
latent_stratified,77a19d3c4e280b51,700,0.967173159,0.985239267,0.468750,0.416667
latent_stratified,77a19d3c4e280b51,750,0.960978210,0.979599714,0.458333,0.416667
latent_stratified,77a19d3c4e280b51,800,0.947149098,0.965657890,0.458333,0.437500
latent_stratified,77a19d3c4e280b51,850,0.941996157,0.958164752,0.458333,0.437500
latent_stratified,77a19d3c4e280b51,900,0.938564003,0.962313890,0.427083,0.395833
latent_stratified,77a19d3c4e280b51,950,0.926938713,0.945537984,0.510417,0.458333
latent_stratified,77a19d3c4e280b51,1000,0.922586262,0.954245508,0.468750,0.395833
latent_stratified,77a19d3c4e280b51,1050,0.910178125,0.929553568,0.541667,0.500000
latent_stratified,77a19d3c4e280b51,1100,0.904321909,0.942481101,0.500000,0.479167
latent_stratified,77a19d3c4e280b51,1150,0.891611874,0.909568608,0.541667,0.479167
latent_stratified,77a19d3c4e280b51,1200,0.891947508,0.930636823,0.531250,0.416667
latent_stratified,77a19d3c4e280b51,1250,0.874239266,0.913193643,0.531250,0.458333
latent_stratified,77a19d3c4e280b51,1300,0.869172096,0.909903586,0.583333,0.458333
latent_stratified,77a19d3c4e280b51,1350,0.860011816,0.895538867,0.583333,0.479167
latent_stratified,77a19d3c4e280b51,1400,0.854174137,0.883057594,0.552083,0.520833
latent_stratified,77a19d3c4e280b51,1450,0.841943502,0.887778521,0.562500,0.458333
latent_stratified,77a19d3c4e280b51,1500,0.828779042,0.868214786,0.552083,0.479167
latent_stratified,77a19d3c4e280b51,1550,0.824544430,0.869996309,0.552083,0.458333
latent_stratified,77a19d3c4e280b51,1600,0.813490212,0.852866471,0.583333,0.500000
latent_stratified,77a19d3c4e280b51,1650,0.806621313,0.852201700,0.583333,0.500000
latent_stratified,77a19d3c4e280b51,1700,0.798870325,0.843670785,0.614583,0.500000
latent_stratified,77a19d3c4e280b51,1750,0.797784269,0.850152433,0.583333,0.500000
latent_stratified,77a19d3c4e280b51,1800,0.785917222,0.843311012,0.604167,0.520833
latent_stratified,77a19d3c4e280b51,1850,0.782140672,0.839878559,0.604167,0.479167
latent_stratified,77a19d3c4e280b51,1900,0.767814934,0.817617595,0.593750,0.520833
latent_stratified,77a19d3c4e280b51,1950,0.755136013,0.808448374,0.604167,0.541667
latent_stratified,77a19d3c4e280b51,2000,0.740629852,0.778619945,0.614583,0.562500
latent_stratified,77a19d3c4e280b51,2050,0.730488002,0.778199911,0.687500,0.562500
latent_stratified,77a19d3c4e280b51,2100,0.724319756,0.765005529,0.656250,0.562500
latent_stratified,77a19d3c4e280b51,2150,0.711300850,0.749731362,0.718750,0.604167
latent_stratified,77a19d3c4e280b51,2200,0.703944266,0.752703607,0.697917,0.583333
latent_stratified,77a19d3c4e280b51,2250,0.698286355,0.740795434,0.645833,0.645833
latent_stratified,77a19d3c4e280b51,2300,0.685766637,0.711203039,0.687500,0.625000
latent_stratified,77a19d3c4e280b51,2350,0.687716722,0.728195190,0.666667,0.625000
latent_stratified,77a19d3c4e280b51,2400,0.685862303,0.709186316,0.656250,0.604167
