arm,seed,step,train_loss,validation_loss,train_accuracy,validation_accuracy
A2-k2-same-batch,1111222233334444,2100,0.77689213,0.79726774,0.55208331,0.52083331
A2-k2-same-batch,1111222233334444,2110,0.77355856,0.79393357,0.57291669,0.54166669
A2-k2-same-batch,1111222233334444,2120,0.77397972,0.79367763,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2130,0.77557939,0.79611152,0.55208331,0.52083331
A2-k2-same-batch,1111222233334444,2140,0.77460766,0.79561239,0.55208331,0.52083331
A2-k2-same-batch,1111222233334444,2150,0.77486324,0.79625678,0.55208331,0.54166669
A2-k2-same-batch,1111222233334444,2160,0.77205324,0.79203624,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2170,0.77196807,0.79117537,0.56250000,0.52083331
A2-k2-same-batch,1111222233334444,2180,0.77112478,0.79129773,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2190,0.77181864,0.79227167,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2200,0.77495980,0.79486895,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2210,0.77085227,0.79218268,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2220,0.77103877,0.79120177,0.56250000,0.52083331
A2-k2-same-batch,1111222233334444,2230,0.76894444,0.78978133,0.55208331,0.52083331
A2-k2-same-batch,1111222233334444,2240,0.76655835,0.78689575,0.57291669,0.54166669
A2-k2-same-batch,1111222233334444,2250,0.76686740,0.78760284,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2260,0.76515025,0.78548020,0.55208331,0.54166669
A2-k2-same-batch,1111222233334444,2270,0.76676816,0.78751713,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2280,0.76606411,0.78641677,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2290,0.76339293,0.78442192,0.54166669,0.54166669
A2-k2-same-batch,1111222233334444,2300,0.76200962,0.78253269,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2310,0.76214033,0.78291637,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2320,0.75989318,0.78009820,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2330,0.76637274,0.78710771,0.58333331,0.54166669
A2-k2-same-batch,1111222233334444,2340,0.76165628,0.78260398,0.57291669,0.52083331
A2-k2-same-batch,1111222233334444,2350,0.75903660,0.77980012,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2360,0.75866550,0.77983576,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2370,0.75827676,0.77930355,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2380,0.75848556,0.77981251,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2390,0.76016331,0.78088325,0.56250000,0.52083331
A2-k2-same-batch,1111222233334444,2400,0.75539571,0.77704358,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2410,0.75827807,0.78030276,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2420,0.75635123,0.77867466,0.55208331,0.54166669
A2-k2-same-batch,1111222233334444,2430,0.75758415,0.77989930,0.57291669,0.54166669
A2-k2-same-batch,1111222233334444,2440,0.75754452,0.77984709,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2450,0.75325018,0.77489430,0.57291669,0.54166669
A2-k2-same-batch,1111222233334444,2460,0.75431854,0.77584100,0.58333331,0.56250000
A2-k2-same-batch,1111222233334444,2470,0.75313431,0.77434301,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2480,0.75604147,0.77668738,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2490,0.75482208,0.77489853,0.55208331,0.56250000
A2-k2-same-batch,1111222233334444,2500,0.75347018,0.77387494,0.55208331,0.56250000
A2-k2-same-batch,1111222233334444,2510,0.76344460,0.78364855,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2520,0.75368088,0.77342820,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2530,0.75264215,0.77308726,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2540,0.75126761,0.77111155,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2550,0.74959499,0.76983410,0.55208331,0.56250000
A2-k2-same-batch,1111222233334444,2560,0.74902540,0.76952481,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2570,0.74952906,0.77004141,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2580,0.74977869,0.76965547,0.55208331,0.56250000
A2-k2-same-batch,1111222233334444,2590,0.75030738,0.77029300,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2600,0.74786741,0.76804453,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2610,0.74659783,0.76664376,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2620,0.74559283,0.76528674,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2630,0.74673659,0.76710033,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2640,0.74874049,0.76965880,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2650,0.74656612,0.76742095,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2660,0.74435765,0.76596075,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2670,0.74634504,0.76702952,0.58333331,0.54166669
A2-k2-same-batch,1111222233334444,2680,0.74353796,0.76480240,0.58333331,0.56250000
A2-k2-same-batch,1111222233334444,2690,0.74163651,0.76313943,0.57291669,0.54166669
A2-k2-same-batch,1111222233334444,2700,0.74453306,0.76640266,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2710,0.74126381,0.76264906,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2720,0.74297851,0.76592880,0.58333331,0.56250000
A2-k2-same-batch,1111222233334444,2730,0.74444371,0.76718688,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2740,0.74321312,0.76605994,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2750,0.74114531,0.76512438,0.58333331,0.56250000
A2-k2-same-batch,1111222233334444,2760,0.73884767,0.76297992,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2770,0.73691350,0.76103038,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2780,0.73802549,0.76228303,0.58333331,0.58333331
A2-k2-same-batch,1111222233334444,2790,0.73570079,0.75914508,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2800,0.73631662,0.76051182,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2810,0.73517585,0.75869417,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2820,0.73674613,0.75951260,0.58333331,0.54166669
A2-k2-same-batch,1111222233334444,2830,0.73940474,0.76137537,0.57291669,0.54166669
A2-k2-same-batch,1111222233334444,2840,0.73800737,0.76093650,0.58333331,0.56250000
A2-k2-same-batch,1111222233334444,2850,0.73608685,0.75987512,0.58333331,0.56250000
A2-k2-same-batch,1111222233334444,2860,0.74119163,0.76442313,0.58333331,0.56250000
A2-k2-same-batch,1111222233334444,2870,0.73801374,0.76068473,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2880,0.73315567,0.75593925,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2890,0.73401791,0.75671214,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2900,0.73319203,0.75570297,0.56250000,0.54166669
A2-k2-same-batch,1111222233334444,2910,0.73566681,0.75881267,0.58333331,0.54166669
A2-k2-same-batch,1111222233334444,2920,0.73213190,0.75597835,0.57291669,0.54166669
A2-k2-same-batch,1111222233334444,2930,0.73216766,0.75589031,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2940,0.72968787,0.75339359,0.56250000,0.56250000
A2-k2-same-batch,1111222233334444,2950,0.72883970,0.75275183,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2960,0.73155189,0.75604826,0.58333331,0.58333331
A2-k2-same-batch,1111222233334444,2970,0.72839659,0.75339508,0.58333331,0.56250000
A2-k2-same-batch,1111222233334444,2980,0.73542434,0.76150823,0.57291669,0.56250000
A2-k2-same-batch,1111222233334444,2990,0.72684759,0.75221878,0.58333331,0.56250000
A2-k2-same-batch,1111222233334444,2999,0.72896194,0.75310564,0.59375000,0.58333331
A3-k5-same-batch,2b7e151628aed2a6,0,1.11032951,1.11006391,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,10,1.10826635,1.10801828,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,20,1.10658801,1.10636771,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,30,1.10428214,1.10406804,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,40,1.10347283,1.10326576,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,50,1.10359228,1.10336888,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,60,1.10330522,1.10308754,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,70,1.10138333,1.10119307,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,80,1.10047412,1.10035658,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,90,1.10134816,1.10123944,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,100,1.10175991,1.10165513,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,110,1.10541236,1.10530734,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,120,1.10456991,1.10446441,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,130,1.10087407,1.10080111,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,140,1.09767044,1.09759605,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,150,1.09738863,1.09734261,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,160,1.09714520,1.09710371,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,170,1.09673262,1.09669065,0.29166666,0.27083334
A3-k5-same-batch,2b7e151628aed2a6,180,1.09724998,1.09720623,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,190,1.09625351,1.09621418,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,200,1.09692776,1.09689927,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,210,1.09530318,1.09527874,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,220,1.09590793,1.09589231,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,230,1.09507287,1.09504879,0.36458334,0.35416666
A3-k5-same-batch,2b7e151628aed2a6,240,1.09453452,1.09451365,0.41666666,0.41666666
A3-k5-same-batch,2b7e151628aed2a6,250,1.09450424,1.09454024,0.38541666,0.37500000
A3-k5-same-batch,2b7e151628aed2a6,260,1.09369361,1.09372783,0.46875000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,270,1.09345233,1.09349048,0.46875000,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,280,1.09384453,1.09389019,0.45833334,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,290,1.09350669,1.09355080,0.51041669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,300,1.09326375,1.09331238,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,310,1.09356487,1.09362411,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,320,1.09233594,1.09240687,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,330,1.09210193,1.09217608,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,340,1.09166646,1.09178221,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,350,1.09142661,1.09155118,0.48958334,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,360,1.09050763,1.09062386,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,370,1.09211791,1.09223711,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,380,1.09092724,1.09107578,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,390,1.08986878,1.09006906,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,400,1.09067225,1.09087980,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,410,1.09073031,1.09092331,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,420,1.09135032,1.09155226,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,430,1.08991778,1.09010351,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,440,1.08867300,1.08892763,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,450,1.08837593,1.08863366,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,460,1.08697689,1.08723724,0.51041669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,470,1.08741009,1.08767951,0.39583334,0.39583334
A3-k5-same-batch,2b7e151628aed2a6,480,1.08784139,1.08811748,0.44791666,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,490,1.08679688,1.08707559,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,500,1.08588600,1.08617389,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,510,1.08552146,1.08580732,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,520,1.08559072,1.08588636,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,530,1.08523846,1.08554375,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,540,1.08520687,1.08550751,0.41666666,0.39583334
A3-k5-same-batch,2b7e151628aed2a6,550,1.08429742,1.08458984,0.51041669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,560,1.08306634,1.08335185,0.43750000,0.43750000
A3-k5-same-batch,2b7e151628aed2a6,570,1.08187902,1.08225644,0.45833334,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,580,1.08187973,1.08225262,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,590,1.08041084,1.08077669,0.67708331,0.70833331
A3-k5-same-batch,2b7e151628aed2a6,600,1.08178151,1.08214247,0.47916666,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,610,1.07901919,1.07939947,0.48958334,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,620,1.07972062,1.08017731,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,630,1.07729065,1.07777441,0.61458331,0.58333331
A3-k5-same-batch,2b7e151628aed2a6,640,1.07688677,1.07737482,0.68750000,0.68750000
A3-k5-same-batch,2b7e151628aed2a6,650,1.07815301,1.07864201,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,660,1.07794559,1.07843149,0.33333334,0.33333334
A3-k5-same-batch,2b7e151628aed2a6,670,1.07684064,1.07734060,0.48958334,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,680,1.07651818,1.07700264,0.47916666,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,690,1.07575190,1.07627690,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,700,1.07657683,1.07710886,0.48958334,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,710,1.07629967,1.07680070,0.47916666,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,720,1.07447898,1.07498395,0.51041669,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,730,1.07366645,1.07422984,0.53125000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,740,1.07244122,1.07304776,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,750,1.07187903,1.07251298,0.52083331,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,760,1.07108724,1.07174754,0.47916666,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,770,1.07056761,1.07123673,0.45833334,0.43750000
A3-k5-same-batch,2b7e151628aed2a6,780,1.06970596,1.07043338,0.50000000,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,790,1.06975734,1.07056308,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,800,1.06896210,1.06973803,0.46875000,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,810,1.06812632,1.06887436,0.51041669,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,820,1.06891835,1.06968820,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,830,1.06854427,1.06930435,0.51041669,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,840,1.06814861,1.06892586,0.50000000,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,850,1.06814373,1.06900442,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,860,1.06775010,1.06861687,0.48958334,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,870,1.06737816,1.06812322,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,880,1.06519258,1.06613529,0.51041669,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,890,1.06470609,1.06559074,0.48958334,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,900,1.06301188,1.06399608,0.48958334,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,910,1.06102109,1.06202829,0.50000000,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,920,1.05860054,1.05968249,0.45833334,0.43750000
A3-k5-same-batch,2b7e151628aed2a6,930,1.05801964,1.05906200,0.54166669,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,940,1.05744922,1.05859268,0.46875000,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,950,1.05731177,1.05845821,0.52083331,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,960,1.05668938,1.05787265,0.46875000,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,970,1.05730844,1.05854154,0.51041669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,980,1.05488157,1.05617285,0.54166669,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,990,1.05369055,1.05513787,0.59375000,0.56250000
A3-k5-same-batch,2b7e151628aed2a6,1000,1.05500412,1.05633795,0.54166669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1010,1.05135345,1.05274355,0.65625000,0.62500000
A3-k5-same-batch,2b7e151628aed2a6,1020,1.05088317,1.05229378,0.61458331,0.60416669
A3-k5-same-batch,2b7e151628aed2a6,1030,1.04907513,1.05052006,0.57291669,0.60416669
A3-k5-same-batch,2b7e151628aed2a6,1040,1.04719055,1.04861820,0.54166669,0.56250000
A3-k5-same-batch,2b7e151628aed2a6,1050,1.04683423,1.04829371,0.51041669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1060,1.04439008,1.04603446,0.50000000,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1070,1.04344881,1.04507744,0.51041669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1080,1.04273629,1.04437661,0.48958334,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1090,1.04137862,1.04306781,0.48958334,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1100,1.03981221,1.04158914,0.48958334,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1110,1.03572166,1.03756022,0.48958334,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1120,1.03542459,1.03714967,0.47916666,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1130,1.03421772,1.03605115,0.51041669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1140,1.03275025,1.03451025,0.47916666,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1150,1.03143156,1.03329825,0.47916666,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,1160,1.02901435,1.03099418,0.47916666,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,1170,1.02965009,1.03175318,0.48958334,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1180,1.02753103,1.02971280,0.44791666,0.43750000
A3-k5-same-batch,2b7e151628aed2a6,1190,1.02605462,1.02831328,0.44791666,0.41666666
A3-k5-same-batch,2b7e151628aed2a6,1200,1.02339065,1.02569830,0.46875000,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,1210,1.02141392,1.02375722,0.46875000,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,1220,1.02137840,1.02377164,0.50000000,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1230,1.01851881,1.02122033,0.45833334,0.43750000
A3-k5-same-batch,2b7e151628aed2a6,1240,1.01542854,1.01801157,0.46875000,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,1250,1.01552939,1.01823318,0.47916666,0.43750000
A3-k5-same-batch,2b7e151628aed2a6,1260,1.01364934,1.01634479,0.47916666,0.43750000
A3-k5-same-batch,2b7e151628aed2a6,1270,1.01284254,1.01549232,0.50000000,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1280,1.01083267,1.01352024,0.51041669,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1290,1.00990260,1.01256597,0.52083331,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1300,1.00549281,1.00840795,0.50000000,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1310,1.00244057,1.00544763,0.48958334,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1320,0.99989486,1.00301421,0.50000000,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1330,0.99780011,1.00087070,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1340,0.99466330,0.99788857,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1350,0.98963529,0.99326748,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1360,0.98571467,0.98952037,0.51041669,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,1370,0.98265839,0.98653167,0.51041669,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1380,0.97784883,0.98178881,0.51041669,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1390,0.97417641,0.97832936,0.51041669,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1400,0.97172540,0.97593403,0.50000000,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1410,0.97034425,0.97492796,0.50000000,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1420,0.96322870,0.96844769,0.48958334,0.45833334
A3-k5-same-batch,2b7e151628aed2a6,1430,0.96038675,0.96513700,0.55208331,0.56250000
A3-k5-same-batch,2b7e151628aed2a6,1440,0.95640081,0.96171910,0.52083331,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1450,0.95330209,0.95901388,0.55208331,0.56250000
A3-k5-same-batch,2b7e151628aed2a6,1460,0.95016474,0.95575541,0.57291669,0.58333331
A3-k5-same-batch,2b7e151628aed2a6,1470,0.94720250,0.95299172,0.50000000,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1480,0.94142121,0.94789505,0.48958334,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1490,0.93661946,0.94327515,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1500,0.93197370,0.93859720,0.51041669,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1510,0.92536300,0.93188214,0.51041669,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1520,0.92209834,0.92838722,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1530,0.91746598,0.92426395,0.50000000,0.47916666
A3-k5-same-batch,2b7e151628aed2a6,1540,0.91402912,0.92090029,0.50000000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1550,0.91122633,0.91911912,0.48958334,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1560,0.90708047,0.91438669,0.51041669,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1570,0.90361136,0.91082484,0.51041669,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1580,0.90065068,0.90889812,0.52083331,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1590,0.89988786,0.90858006,0.48958334,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1600,0.89705771,0.90595508,0.51041669,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1610,0.89021635,0.89920288,0.51041669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1620,0.88729048,0.89656049,0.52083331,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1630,0.88734072,0.89672977,0.53125000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1640,0.88234431,0.89167118,0.52083331,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1650,0.87885398,0.88818640,0.53125000,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1660,0.87461680,0.88424253,0.54166669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1670,0.87119693,0.88099003,0.53125000,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1680,0.86855739,0.87976760,0.53125000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1690,0.86739546,0.87842542,0.55208331,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1700,0.86656594,0.87750667,0.55208331,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1710,0.86685520,0.87804693,0.55208331,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1720,0.86368972,0.87516385,0.55208331,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1730,0.85919958,0.87103105,0.54166669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1740,0.85788274,0.87001938,0.52083331,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1750,0.85447741,0.86664647,0.52083331,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1760,0.85244536,0.86497968,0.53125000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1770,0.85009027,0.86287326,0.54166669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1780,0.84552842,0.85836226,0.55208331,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1790,0.84469843,0.85731179,0.53125000,0.50000000
A3-k5-same-batch,2b7e151628aed2a6,1800,0.83943325,0.85211509,0.55208331,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1810,0.83782578,0.85034442,0.54166669,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1820,0.83713216,0.85015744,0.55208331,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1830,0.83212733,0.84534073,0.55208331,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1840,0.82879782,0.84289485,0.53125000,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1850,0.82830697,0.84217936,0.56250000,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1860,0.82553118,0.83957601,0.56250000,0.56250000
A3-k5-same-batch,2b7e151628aed2a6,1870,0.82454914,0.83868104,0.55208331,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1880,0.82309222,0.83758742,0.54166669,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1890,0.82277709,0.83755511,0.55208331,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1900,0.82292646,0.83748859,0.54166669,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1910,0.82014990,0.83498669,0.54166669,0.52083331
A3-k5-same-batch,2b7e151628aed2a6,1920,0.81705350,0.83259064,0.54166669,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1930,0.81430364,0.83009309,0.55208331,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1940,0.81411219,0.83027166,0.54166669,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1950,0.81228274,0.82824898,0.55208331,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1960,0.80954927,0.82599711,0.55208331,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1970,0.80887866,0.82555979,0.55208331,0.54166669
A3-k5-same-batch,2b7e151628aed2a6,1980,0.80649382,0.82228613,0.56250000,0.54166669
