seed,global_commit,selected_present,g3_initial_utility,greedy_initial_utility,initial_regret,g3_initial_harmful,horizon,g3_train_loss,greedy_train_loss,delta_train_loss,g3_validation_loss,greedy_validation_loss,g3_best_opportunity,greedy_best_opportunity,delta_best_opportunity,g3_positive_blocks,greedy_positive_blocks,g3_harmful_blocks,greedy_harmful_blocks,g3_mean_positive_utility,greedy_mean_positive_utility,g3_median_positive_utility,greedy_median_positive_utility
2b7e151628aed2a6,750,true,0.00047833,0.00057107,0.00009274,false,32,0.65534335,0.65501750,0.00032586,0.68282396,0.68182534,0.00078142,0.00078315,-0.00000173,21,20,36,35,0.00023576,0.00024268,0.00016207,0.00015849
2b7e151628aed2a6,750,true,0.00047833,0.00057107,0.00009274,false,64,0.63998395,0.63955659,0.00042737,0.66732758,0.66619885,0.00122118,0.00109959,0.00012159,41,37,17,17,0.00033554,0.00028507,0.00027537,0.00021625
2b7e151628aed2a6,800,true,0.00093663,0.00093663,0.00000000,false,1,0.64467138,0.64467138,0.00000000,0.67206812,0.67206812,0.00074661,0.00074661,0.00000000,34,34,19,19,0.00031074,0.00031074,0.00030977,0.00030977
2b7e151628aed2a6,800,true,0.00093663,0.00093663,0.00000000,false,2,0.64426023,0.64426023,0.00000000,0.67149138,0.67149138,0.00080633,0.00080633,0.00000000,34,34,22,22,0.00028846,0.00028846,0.00023985,0.00023985
2b7e151628aed2a6,800,true,0.00093663,0.00093663,0.00000000,false,4,0.64279604,0.64279604,0.00000000,0.66955209,0.66955209,0.00098538,0.00098538,0.00000000,38,38,18,18,0.00024046,0.00024046,0.00019127,0.00019127
2b7e151628aed2a6,800,true,0.00093663,0.00093663,0.00000000,false,8,0.64250225,0.64250225,0.00000000,0.66880471,0.66880471,0.00145602,0.00145602,0.00000000,45,45,9,9,0.00033738,0.00033738,0.00018668,0.00018668
2b7e151628aed2a6,800,true,0.00093663,0.00093663,0.00000000,false,16,0.63801509,0.63801509,0.00000000,0.66507286,0.66507286,0.00150836,0.00150836,0.00000000,32,32,23,23,0.00025856,0.00025856,0.00018668,0.00018668
2b7e151628aed2a6,800,true,0.00093663,0.00093663,0.00000000,false,32,0.63249499,0.63249499,0.00000000,0.66127843,0.66127843,0.00165188,0.00165188,0.00000000,29,29,28,28,0.00038864,0.00038864,0.00028163,0.00028163
2b7e151628aed2a6,800,true,0.00093663,0.00093663,0.00000000,false,64,0.61930221,0.61930221,0.00000000,0.65038705,0.65038705,0.00138021,0.00138021,0.00000000,47,47,11,11,0.00037851,0.00037851,0.00028336,0.00028336
2b7e151628aed2a6,850,true,0.00048983,0.00070482,0.00021499,false,1,0.62229455,0.62207955,0.00021499,0.65120721,0.65101713,0.00081062,0.00074410,0.00006652,25,26,30,30,0.00021446,0.00021722,0.00015318,0.00015730
2b7e151628aed2a6,850,true,0.00048983,0.00070482,0.00021499,false,2,0.62150389,0.62136084,0.00014305,0.65102392,0.65090734,0.00083375,0.00075728,0.00007647,29,29,26,26,0.00028479,0.00027768,0.00022519,0.00022995
2b7e151628aed2a6,850,true,0.00048983,0.00070482,0.00021499,false,4,0.62031609,0.62017184,0.00014424,0.65010267,0.64998484,0.00094813,0.00091338,0.00003475,30,31,22,21,0.00023778,0.00022625,0.00019151,0.00017077
2b7e151628aed2a6,850,true,0.00048983,0.00070482,0.00021499,false,8,0.61991960,0.61997879,-0.00005919,0.65038544,0.65058380,0.00060594,0.00058120,0.00002474,24,25,34,34,0.00020639,0.00021006,0.00016785,0.00015134
2b7e151628aed2a6,850,true,0.00048983,0.00070482,0.00021499,false,16,0.61688048,0.61666203,0.00021845,0.64747649,0.64708000,0.00110829,0.00108665,0.00002164,46,50,7,5,0.00032726,0.00031892,0.00029010,0.00025451
2b7e151628aed2a6,850,true,0.00048983,0.00070482,0.00021499,false,32,0.61077541,0.60926557,0.00150985,0.63974959,0.63766605,0.00183082,0.00107950,0.00075132,43,41,15,15,0.00030429,0.00026752,0.00020802,0.00021368
2b7e151628aed2a6,850,true,0.00048983,0.00070482,0.00021499,false,64,0.59829628,0.59734505,0.00095123,0.63044804,0.62991792,0.00099021,0.00097173,0.00001848,27,28,27,26,0.00023569,0.00021029,0.00019956,0.00017291
2b7e151628aed2a6,900,true,0.00096124,0.00144559,0.00048435,false,1,0.60448116,0.60399681,0.00048435,0.63627011,0.63562900,0.00143480,0.00144368,-0.00000888,43,45,16,13,0.00036305,0.00034799,0.00030160,0.00026023
2b7e151628aed2a6,900,true,0.00096124,0.00144559,0.00048435,false,2,0.60304636,0.60255313,0.00049323,0.63425618,0.63360691,0.00136131,0.00134903,0.00001228,41,43,12,12,0.00033615,0.00031667,0.00026524,0.00023705
2b7e151628aed2a6,900,true,0.00096124,0.00144559,0.00048435,false,4,0.60138839,0.60087359,0.00051481,0.63231963,0.63164544,0.00117397,0.00036484,0.00080913,25,22,31,32,0.00020339,0.00016280,0.00016797,0.00018889
2b7e151628aed2a6,900,true,0.00096124,0.00144559,0.00048435,false,8,0.59937793,0.59963280,-0.00025487,0.63044685,0.63103920,0.00092828,0.00088775,0.00004053,35,31,25,26,0.00024764,0.00023489,0.00018197,0.00018692
2b7e151628aed2a6,900,true,0.00096124,0.00144559,0.00048435,false,16,0.59871477,0.59874964,-0.00003487,0.63111305,0.63096756,0.00108659,0.00100541,0.00008118,54,54,3,3,0.00037415,0.00033752,0.00033188,0.00029886
2b7e151628aed2a6,900,true,0.00096124,0.00144559,0.00048435,false,32,0.59424853,0.59476769,-0.00051916,0.62406254,0.62451476,0.00127643,0.00126302,0.00001341,28,31,25,24,0.00027290,0.00026688,0.00016493,0.00016707
2b7e151628aed2a6,900,true,0.00096124,0.00144559,0.00048435,false,64,0.57961029,0.57929999,0.00031030,0.61048514,0.60977918,0.00118250,0.00196159,-0.00077909,44,43,13,17,0.00025508,0.00027611,0.00019449,0.00022024
2b7e151628aed2a6,950,true,-0.00020283,0.00104743,0.00125027,true,1,0.58387828,0.58262801,0.00125027,0.61593729,0.61453801,0.00099343,0.00092155,0.00007188,55,55,4,4,0.00031449,0.00030257,0.00027925,0.00025004
2b7e151628aed2a6,950,true,-0.00020283,0.00104743,0.00125027,true,2,0.58401603,0.58270830,0.00130773,0.61611664,0.61465037,0.00106454,0.00095081,0.00011373,40,42,17,17,0.00027720,0.00024896,0.00019521,0.00016236
2b7e151628aed2a6,950,true,-0.00020283,0.00104743,0.00125027,true,4,0.58260143,0.58120400,0.00139743,0.61390656,0.61234951,0.00098461,0.00094891,0.00003570,34,33,23,24,0.00029121,0.00027636,0.00027019,0.00020885
2b7e151628aed2a6,950,true,-0.00020283,0.00104743,0.00125027,true,8,0.58170182,0.58027798,0.00142384,0.61312526,0.61155832,0.00109631,0.00106478,0.00003153,41,40,17,17,0.00031124,0.00030422,0.00024807,0.00022924
2b7e151628aed2a6,950,true,-0.00020283,0.00104743,0.00125027,true,16,0.57864481,0.57824689,0.00039792,0.60933596,0.60861331,0.00110066,0.00100285,0.00009781,41,41,11,14,0.00026253,0.00025121,0.00019419,0.00021160
2b7e151628aed2a6,950,true,-0.00020283,0.00104743,0.00125027,true,32,0.57309455,0.57450432,-0.00140977,0.60516471,0.60627967,0.00089091,0.00102961,-0.00013870,40,40,17,16,0.00030259,0.00030797,0.00023741,0.00024784
2b7e151628aed2a6,950,true,-0.00020283,0.00104743,0.00125027,true,64,0.55892241,0.55942065,-0.00049824,0.58842188,0.58809412,0.00100833,0.00093257,0.00007576,29,28,25,27,0.00028692,0.00030151,0.00024724,0.00027204
2b7e151628aed2a6,1000,true,0.00139284,0.00139284,0.00000000,false,1,0.56653225,0.56653225,0.00000000,0.59786457,0.59786457,0.00117868,0.00117868,0.00000000,45,45,12,12,0.00033447,0.00033447,0.00024760,0.00024760
2b7e151628aed2a6,1000,true,0.00139284,0.00139284,0.00000000,false,2,0.56543010,0.56543010,0.00000000,0.59646267,0.59646267,0.00097406,0.00097406,0.00000000,43,43,13,13,0.00033235,0.00033235,0.00025344,0.00025344
2b7e151628aed2a6,1000,true,0.00139284,0.00139284,0.00000000,false,4,0.56324089,0.56324089,0.00000000,0.59375024,0.59375024,0.00075388,0.00075388,0.00000000,37,37,22,22,0.00025365,0.00025365,0.00018042,0.00018042
2b7e151628aed2a6,1000,true,0.00139284,0.00139284,0.00000000,false,8,0.56196147,0.56196147,0.00000000,0.59264392,0.59264392,0.00093049,0.00093049,0.00000000,39,39,16,16,0.00035675,0.00035675,0.00026041,0.00026041
2b7e151628aed2a6,1000,true,0.00139284,0.00139284,0.00000000,false,16,0.55805117,0.55805117,0.00000000,0.58722860,0.58722860,0.00117987,0.00117987,0.00000000,42,42,16,16,0.00035565,0.00035565,0.00029898,0.00029898
2b7e151628aed2a6,1000,true,0.00139284,0.00139284,0.00000000,false,32,0.55218250,0.55218250,0.00000000,0.58146864,0.58146864,0.00100833,0.00100833,0.00000000,36,36,21,21,0.00030684,0.00030684,0.00029689,0.00029689
2b7e151628aed2a6,1000,true,0.00139284,0.00139284,0.00000000,false,64,0.53840083,0.53840083,0.00000000,0.56700033,0.56700033,0.00076681,0.00076681,0.00000000,15,15,38,38,0.00021302,0.00021302,0.00013566,0.00013566
2b7e151628aed2a6,1050,true,0.00058472,0.00180662,0.00122190,false,1,0.54565877,0.54443687,0.00122190,0.57420224,0.57230669,0.00115895,0.00106984,0.00008911,46,46,7,8,0.00031073,0.00029720,0.00023788,0.00023913
2b7e151628aed2a6,1050,true,0.00058472,0.00180662,0.00122190,false,2,0.54512984,0.54385954,0.00127029,0.57357448,0.57167149,0.00086898,0.00085163,0.00001734,30,34,24,21,0.00028273,0.00025980,0.00021785,0.00018322
2b7e151628aed2a6,1050,true,0.00058472,0.00180662,0.00122190,false,4,0.54646975,0.54573780,0.00073195,0.57603651,0.57507235,0.00099146,0.00089383,0.00009763,32,30,24,25,0.00023701,0.00024000,0.00018203,0.00018233
2b7e151628aed2a6,1050,true,0.00058472,0.00180662,0.00122190,false,8,0.54566342,0.54578233,-0.00011891,0.57607311,0.57633936,0.00163364,0.00171512,-0.00008148,46,44,14,15,0.00034169,0.00036379,0.00025344,0.00026244
2b7e151628aed2a6,1050,true,0.00058472,0.00180662,0.00122190,false,16,0.53784174,0.53754014,0.00030160,0.56685430,0.56628746,0.00062698,0.00061345,0.00001353,14,14,42,40,0.00016010,0.00016677,0.00010765,0.00013012
2b7e151628aed2a6,1050,true,0.00058472,0.00180662,0.00122190,false,32,0.53097922,0.53103268,-0.00005347,0.55954009,0.55914581,0.00072205,0.00057167,0.00015038,27,28,29,29,0.00020109,0.00015957,0.00012118,0.00010854
2b7e151628aed2a6,1050,true,0.00058472,0.00180662,0.00122190,false,64,0.51554328,0.51820737,-0.00266409,0.54354298,0.54697782,0.00097573,0.00128138,-0.00030565,47,46,8,9,0.00029640,0.00034640,0.00023866,0.00030458
2b7e151628aed2a6,1100,true,0.00044626,0.00054884,0.00010258,false,1,0.52005923,0.51995665,0.00010258,0.54818970,0.54806620,0.00071985,0.00070071,0.00001913,22,23,33,31,0.00023566,0.00022457,0.00022781,0.00021315
2b7e151628aed2a6,1100,true,0.00044626,0.00054884,0.00010258,false,2,0.51970243,0.51956326,0.00013918,0.54801780,0.54781836,0.00051767,0.00051540,0.00000226,20,22,39,37,0.00023688,0.00022389,0.00024265,0.00022465
2b7e151628aed2a6,1100,true,0.00044626,0.00054884,0.00010258,false,4,0.52029490,0.51887685,0.00141805,0.54890066,0.54755443,0.00131005,0.00124389,0.00006616,42,41,9,11,0.00034042,0.00028830,0.00027233,0.00017720
2b7e151628aed2a6,1100,true,0.00044626,0.00054884,0.00010258,false,8,0.51753730,0.51575881,0.00177848,0.54580373,0.54347324,0.00077015,0.00067610,0.00009406,32,29,23,24,0.00019998,0.00017361,0.00013322,0.00010121
2b7e151628aed2a6,1100,true,0.00044626,0.00054884,0.00010258,false,16,0.51451576,0.51362711,0.00088865,0.54154432,0.54071891,0.00107747,0.00102782,0.00004965,29,28,28,28,0.00028533,0.00026952,0.00020868,0.00020987
2b7e151628aed2a6,1100,true,0.00044626,0.00054884,0.00010258,false,32,0.51097161,0.51086634,0.00010526,0.54091173,0.54079652,0.00100088,0.00109416,-0.00009328,35,36,23,18,0.00040460,0.00042038,0.00039911,0.00039232
2b7e151628aed2a6,1100,true,0.00044626,0.00054884,0.00010258,false,64,0.49684951,0.49634084,0.00050867,0.52822256,0.52784425,0.00054893,0.00055635,-0.00000742,8,9,48,44,0.00018581,0.00018647,0.00013435,0.00012332
2b7e151628aed2a6,1150,true,-0.00116915,0.00130111,0.00247025,true,1,0.50646228,0.50399202,0.00247025,0.53861904,0.53511691,0.00144684,0.00130677,0.00014007,40,42,14,15,0.00040740,0.00036488,0.00037372,0.00027031
2b7e151628aed2a6,1150,true,-0.00116915,0.00130111,0.00247025,true,2,0.50648379,0.50393707,0.00254673,0.53888857,0.53529590,0.00087786,0.00071716,0.00016069,27,26,30,27,0.00025368,0.00024610,0.00016016,0.00020409
2b7e151628aed2a6,1150,true,-0.00116915,0.00130111,0.00247025,true,4,0.50515413,0.50271481,0.00243932,0.53750336,0.53393346,0.00100720,0.00095958,0.00004762,24,23,33,33,0.00029607,0.00029071,0.00025803,0.00024092
2b7e151628aed2a6,1150,true,-0.00116915,0.00130111,0.00247025,true,8,0.50158709,0.49935439,0.00223270,0.53344458,0.53000981,0.00112051,0.00102997,0.00009054,35,36,17,19,0.00033458,0.00028528,0.00024879,0.00023752
2b7e151628aed2a6,1150,true,-0.00116915,0.00130111,0.00247025,true,16,0.49892008,0.49696669,0.00195339,0.53016335,0.52783442,0.00085163,0.00083351,0.00001812,12,12,46,48,0.00021584,0.00025504,0.00019169,0.00017866
2b7e151628aed2a6,1150,true,-0.00116915,0.00130111,0.00247025,true,32,0.48927736,0.49055186,-0.00127450,0.51962662,0.52103728,0.00116205,0.00165418,-0.00049213,29,30,28,24,0.00025748,0.00029814,0.00016260,0.00017026
2b7e151628aed2a6,1150,true,-0.00116915,0.00130111,0.00247025,true,64,0.47906590,0.47703183,0.00203407,0.50771374,0.50433499,0.00152877,0.00135675,0.00017202,39,40,18,16,0.00037831,0.00034037,0.00028065,0.00023675
2b7e151628aed2a6,1200,true,-0.00020832,0.00074023,0.00094855,true,1,0.48073956,0.47979102,0.00094855,0.51009947,0.50927228,0.00124723,0.00115237,0.00009486,34,30,21,23,0.00027817,0.00025534,0.00023112,0.00017762
2b7e151628aed2a6,1200,true,-0.00020832,0.00074023,0.00094855,true,2,0.48104012,0.48003629,0.00100383,0.51009339,0.50932431,0.00072885,0.00063956,0.00008929,32,30,26,28,0.00027238,0.00023311,0.00026020,0.00018430
2b7e151628aed2a6,1200,true,-0.00020832,0.00074023,0.00094855,true,4,0.48151842,0.48041543,0.00110298,0.50999123,0.50866085,0.00063375,0.00062689,0.00000685,24,21,31,33,0.00020831,0.00021033,0.00016409,0.00014529
2b7e151628aed2a6,1200,true,-0.00020832,0.00074023,0.00094855,true,8,0.48051277,0.48056519,-0.00005242,0.50842202,0.50827163,0.00111225,0.00110891,0.00000334,36,36,21,20,0.00030455,0.00030138,0.00023776,0.00023749
2b7e151628aed2a6,1200,true,-0.00020832,0.00074023,0.00094855,true,16,0.47832859,0.47717604,0.00115255,0.50718552,0.50589669,0.00068995,0.00067246,0.00001749,24,24,32,32,0.00023588,0.00022262,0.00016677,0.00014925
2b7e151628aed2a6,1200,true,-0.00020832,0.00074023,0.00094855,true,32,0.47512063,0.47535184,-0.00023121,0.50485402,0.50562412,0.00194952,0.00176886,0.00018066,29,30,30,29,0.00037804,0.00035082,0.00022846,0.00022495
2b7e151628aed2a6,1200,true,-0.00020832,0.00074023,0.00094855,true,64,0.45880353,0.45865747,0.00014606,0.49004340,0.48976421,0.00169787,0.00136620,0.00033167,40,34,14,20,0.00032865,0.00034185,0.00026834,0.00029892
2b7e151628aed2a6,1250,true,0.00063667,0.00066489,0.00002822,false,1,0.46117413,0.46114591,0.00002822,0.49039105,0.49047419,0.00058445,0.00059342,-0.00000897,19,16,39,41,0.00021647,0.00024274,0.00018248,0.00020409
2b7e151628aed2a6,1250,true,0.00063667,0.00066489,0.00002822,false,2,0.46060088,0.46055248,0.00004840,0.48976204,0.48984650,0.00083518,0.00082874,0.00000644,34,33,21,22,0.00024824,0.00025399,0.00018960,0.00019768
2b7e151628aed2a6,1250,true,0.00063667,0.00066489,0.00002822,false,4,0.46061829,0.46063522,-0.00001693,0.49036154,0.49051726,0.00101545,0.00101057,0.00000489,32,31,21,22,0.00025090,0.00026139,0.00017241,0.00017810
2b7e151628aed2a6,1250,true,0.00063667,0.00066489,0.00002822,false,8,0.45887113,0.45820418,0.00066695,0.48859131,0.48778653,0.00094119,0.00094655,-0.00000536,28,29,29,27,0.00027174,0.00027223,0.00022122,0.00022966
2b7e151628aed2a6,1250,true,0.00063667,0.00066489,0.00002822,false,16,0.45687911,0.45622432,0.00065479,0.48756126,0.48668525,0.00117373,0.00117514,-0.00000140,46,43,12,12,0.00027750,0.00029072,0.00019082,0.00019237
2b7e151628aed2a6,1250,true,0.00063667,0.00066489,0.00002822,false,32,0.45149291,0.45148483,0.00000808,0.48042724,0.48035696,0.00082055,0.00090456,-0.00008401,30,33,23,22,0.00021898,0.00021157,0.00013170,0.00012854
2b7e151628aed2a6,1250,true,0.00063667,0.00066489,0.00002822,false,64,0.43869630,0.43826434,0.00043195,0.46633670,0.46636736,0.00080490,0.00077033,0.00003457,36,31,20,24,0.00028702,0.00024301,0.00024414,0.00016075
2b7e151628aed2a6,1300,true,0.00075796,0.00091863,0.00016066,false,1,0.44395018,0.44378951,0.00016066,0.47099054,0.47117785,0.00075409,0.00075856,-0.00000447,27,28,29,28,0.00024473,0.00025470,0.00014147,0.00016421
2b7e151628aed2a6,1300,true,0.00075796,0.00091863,0.00016066,false,2,0.44368926,0.44324794,0.00044131,0.47063899,0.47039881,0.00059584,0.00062305,-0.00002721,29,28,29,29,0.00020568,0.00022198,0.00015110,0.00016633
2b7e151628aed2a6,1300,true,0.00075796,0.00091863,0.00016066,false,4,0.44288829,0.44228348,0.00060481,0.46932665,0.46890262,0.00099435,0.00092310,0.00007126,38,37,18,18,0.00027531,0.00026119,0.00019002,0.00018784
2b7e151628aed2a6,1300,true,0.00075796,0.00091863,0.00016066,false,8,0.44186500,0.44119775,0.00066724,0.46883738,0.46813416,0.00133568,0.00107563,0.00026006,33,32,27,25,0.00023860,0.00020589,0.00014901,0.00012127
2b7e151628aed2a6,1300,true,0.00075796,0.00091863,0.00016066,false,16,0.43753767,0.43774769,-0.00021002,0.46497682,0.46540371,0.00091457,0.00085247,0.00006211,41,40,20,17,0.00029168,0.00031297,0.00021788,0.00026768
2b7e151628aed2a6,1300,true,0.00075796,0.00091863,0.00016066,false,32,0.43257916,0.43340191,-0.00082275,0.46135464,0.46242443,0.00100484,0.00107175,-0.00006691,41,42,19,15,0.00029716,0.00035765,0.00020289,0.00024781
2b7e151628aed2a6,1300,true,0.00075796,0.00091863,0.00016066,false,64,0.42184246,0.42564094,-0.00379848,0.45171115,0.45687556,0.00092795,0.00116065,-0.00023270,50,48,8,9,0.00028910,0.00032505,0.00022212,0.00023106
2b7e151628aed2a6,1350,true,-0.00160545,0.00086337,0.00246882,true,1,0.43178484,0.42931601,0.00246882,0.46179748,0.45872390,0.00192234,0.00069845,0.00122389,25,26,28,31,0.00032927,0.00026298,0.00025761,0.00028366
2b7e151628aed2a6,1350,true,-0.00160545,0.00086337,0.00246882,true,2,0.43153048,0.42897716,0.00255331,0.46223319,0.45871076,0.00211325,0.00131536,0.00079790,45,48,10,10,0.00054964,0.00042773,0.00036836,0.00034374
2b7e151628aed2a6,1350,true,-0.00160545,0.00086337,0.00246882,true,4,0.43059006,0.42814708,0.00244299,0.46222386,0.45880318,0.00212830,0.00130621,0.00082210,43,46,15,10,0.00055289,0.00042207,0.00038043,0.00031564
2b7e151628aed2a6,1350,true,-0.00160545,0.00086337,0.00246882,true,8,0.42731276,0.42650723,0.00080553,0.45892456,0.45741168,0.00089771,0.00085235,0.00004536,29,26,29,33,0.00029114,0.00031332,0.00024307,0.00022128
2b7e151628aed2a6,1350,true,-0.00160545,0.00086337,0.00246882,true,16,0.42093298,0.42280459,-0.00187162,0.45009103,0.45182681,0.00142735,0.00162840,-0.00020105,45,46,14,13,0.00031396,0.00033055,0.00024077,0.00023881
2b7e151628aed2a6,1350,true,-0.00160545,0.00086337,0.00246882,true,32,0.41428098,0.41549537,-0.00121439,0.44251171,0.44389305,0.00070986,0.00075847,-0.00004861,25,25,32,33,0.00016772,0.00023355,0.00010809,0.00014573
2b7e151628aed2a6,1350,true,-0.00160545,0.00086337,0.00246882,true,64,0.40506145,0.40569696,-0.00063550,0.43597582,0.43755206,0.00126332,0.00108767,0.00017565,31,34,26,25,0.00036446,0.00028818,0.00026962,0.00015616
2b7e151628aed2a6,1400,true,-0.00000694,0.00076538,0.00077233,false,1,0.40714812,0.40637580,0.00077233,0.43597245,0.43449512,0.00112081,0.00073767,0.00038314,40,42,12,12,0.00026036,0.00018831,0.00014806,0.00011387
2b7e151628aed2a6,1400,true,-0.00000694,0.00076538,0.00077233,false,2,0.40686062,0.40625182,0.00060880,0.43580306,0.43388429,0.00126106,0.00099874,0.00026232,39,31,16,20,0.00028065,0.00025997,0.00015587,0.00014681
2b7e151628aed2a6,1400,true,-0.00000694,0.00076538,0.00077233,false,4,0.40548202,0.40548107,0.00000095,0.43396750,0.43309113,0.00112325,0.00109971,0.00002354,41,39,17,17,0.00027893,0.00029611,0.00016028,0.00016558
2b7e151628aed2a6,1400,true,-0.00000694,0.00076538,0.00077233,false,8,0.40588841,0.40568295,0.00020546,0.43581405,0.43501773,0.00092357,0.00089598,0.00002760,26,26,30,32,0.00033061,0.00032342,0.00026900,0.00030237
2b7e151628aed2a6,1400,true,-0.00000694,0.00076538,0.00077233,false,16,0.40384820,0.40527073,-0.00142252,0.43496659,0.43664780,0.00186461,0.00183898,0.00002563,33,35,23,22,0.00046227,0.00049453,0.00032324,0.00034428
2b7e151628aed2a6,1400,true,-0.00000694,0.00076538,0.00077233,false,32,0.39658991,0.39682493,-0.00023502,0.42674968,0.42701223,0.00236225,0.00209033,0.00027192,46,45,13,13,0.00039681,0.00038191,0.00028875,0.00030416
2b7e151628aed2a6,1400,true,-0.00000694,0.00076538,0.00077233,false,64,0.38788712,0.38568768,0.00219944,0.42034498,0.41570580,0.00129119,0.00104314,0.00024804,34,34,23,23,0.00035447,0.00027607,0.00026870,0.00020391
2b7e151628aed2a6,1450,true,0.00017104,0.00149524,0.00132421,false,1,0.39027324,0.38894904,0.00132421,0.42139745,0.41989219,0.00150162,0.00107419,0.00042742,44,43,12,16,0.00037701,0.00033285,0.00023523,0.00023437
2b7e151628aed2a6,1450,true,0.00017104,0.00149524,0.00132421,false,2,0.39021561,0.38882875,0.00138685,0.42144719,0.41988131,0.00139922,0.00111011,0.00028911,41,42,17,16,0.00029987,0.00025894,0.00018537,0.00018594
2b7e151628aed2a6,1450,true,0.00017104,0.00149524,0.00132421,false,4,0.39019486,0.38877514,0.00141972,0.42244700,0.42086375,0.00136572,0.00084949,0.00051624,37,34,19,17,0.00033772,0.00033144,0.00022864,0.00032413
2b7e151628aed2a6,1450,true,0.00017104,0.00149524,0.00132421,false,8,0.38888195,0.38808599,0.00079596,0.42091915,0.41999438,0.00125697,0.00117841,0.00007856,38,39,20,20,0.00036324,0.00033697,0.00023872,0.00022975
2b7e151628aed2a6,1450,true,0.00017104,0.00149524,0.00132421,false,16,0.38653991,0.38671032,-0.00017041,0.41855657,0.41843009,0.00117669,0.00122148,-0.00004479,39,38,17,18,0.00027609,0.00027202,0.00016686,0.00020915
2b7e151628aed2a6,1450,true,0.00017104,0.00149524,0.00132421,false,32,0.38203910,0.38233009,-0.00029099,0.41462919,0.41439107,0.00094348,0.00084892,0.00009456,40,42,15,14,0.00032474,0.00031602,0.00029975,0.00018185
2b7e151628aed2a6,1450,true,0.00017104,0.00149524,0.00132421,false,64,0.37022877,0.36761281,0.00261596,0.39987731,0.39661089,0.00109133,0.00104016,0.00005117,38,38,19,17,0.00027316,0.00023957,0.00014833,0.00014147
2b7e151628aed2a6,1500,true,-0.00099042,0.00066885,0.00165927,true,1,0.37549412,0.37383485,0.00165927,0.40595627,0.40365729,0.00116643,0.00109437,0.00007206,27,27,32,32,0.00022695,0.00022144,0.00015438,0.00016022
