dataset_index,initialization_index,stream_seed,step,method,candidate_count,within_stratum_utility_variance,predicted_finite_population_rmse,observed_panel_rmse,sign_error_rate,cross_block_regret,selected_program_regret,false_authorization_rate
1,1,a303ea000000000a,2400,hash_placebo_03,170,4.212376837192e-5,6.624116951520e-4,6.446241503087e-4,0.296047794,4.712208873343e-4,5.667964124996e-4,0.312500000
1,1,a303ea000000000a,2400,hash_placebo_04,170,4.337695126284e-5,6.721928609567e-4,7.009476972415e-4,0.303216912,4.701426578322e-4,5.762945235119e-4,0.312500000
1,1,a303ea000000000a,2400,hash_placebo_05,170,4.312606816304e-5,6.702461314311e-4,7.050176005961e-4,0.319761029,4.623559663059e-4,5.699224030877e-4,0.281250000
1,1,a303ea000000000a,2400,hash_placebo_06,170,4.241502853336e-5,6.646978365311e-4,6.680432507483e-4,0.299172794,4.998461149626e-4,6.183447765125e-4,0.328125000
1,1,a303ea000000000a,2400,hash_placebo_07,170,4.315111306654e-5,6.704407215480e-4,6.715278963751e-4,0.311305147,4.912279553082e-4,6.205075585513e-4,0.343750000
1,1,a303ea000000000a,2400,gradient_full171,170,3.187142172532e-5,5.761891844745e-4,5.772520306024e-4,0.279044118,5.283739799324e-4,6.340091160837e-4,0.375000000
1,1,a303ea000000000a,2400,development_response_oracle,170,3.359732717826e-5,5.915844471476e-4,6.027986207016e-4,0.295496324,4.735162275438e-4,5.621394286663e-4,0.265625000
1,1,a303ea000000000a,2400,evaluation_state_response_comparator,170,3.105375085323e-5,5.687500078135e-4,5.555160462782e-4,0.285661765,5.161972072756e-4,6.171637299985e-4,0.296875000
1,1,a303ea000000000a,4200,hash_placebo_00,170,6.688001442269e-5,8.346656917012e-4,8.271224478753e-4,0.343658088,6.107167971550e-4,6.646411504647e-4,0.234375000
1,1,a303ea000000000a,4200,hash_placebo_01,170,6.667413202498e-5,8.333799905166e-4,8.369021766992e-4,0.336213235,6.034264488335e-4,6.622239667919e-4,0.296875000
1,1,a303ea000000000a,4200,hash_placebo_02,170,6.671098041491e-5,8.336102482507e-4,8.062550810308e-4,0.324632353,5.846305298292e-4,6.235839412554e-4,0.125000000
1,1,a303ea000000000a,4200,hash_placebo_03,170,6.592295744366e-5,8.286721145130e-4,8.226121455923e-4,0.333363971,6.295130043554e-4,7.138556436956e-4,0.250000000
1,1,a303ea000000000a,4200,hash_placebo_04,170,6.761067912034e-5,8.392126712006e-4,8.586066007035e-4,0.331433824,6.108364696047e-4,6.579811262881e-4,0.203125000
1,1,a303ea000000000a,4200,hash_placebo_05,170,6.720426958359e-5,8.366866049060e-4,8.516951741672e-4,0.332812500,6.007309361848e-4,6.344826680049e-4,0.156250000
1,1,a303ea000000000a,4200,hash_placebo_06,170,6.592347983556e-5,8.286753978210e-4,8.172302631625e-4,0.316911765,5.263566787335e-4,5.413684075393e-4,0.078125000
1,1,a303ea000000000a,4200,hash_placebo_07,170,6.686880130489e-5,8.345957186522e-4,8.056393042627e-4,0.331250000,6.147466908715e-4,6.730135399380e-4,0.281250000
1,1,a303ea000000000a,4200,gradient_full171,170,5.447864772248e-5,7.533166092526e-4,7.372514080667e-4,0.304319853,5.745743690113e-4,6.192582205458e-4,0.171875000
1,1,a303ea000000000a,4200,development_response_oracle,170,5.655591255516e-5,7.675441935916e-4,7.602972501375e-4,0.324816176,5.796458324312e-4,6.167366362249e-4,0.140625000
1,1,a303ea000000000a,4200,evaluation_state_response_comparator,170,5.391760857526e-5,7.494276189148e-4,7.636258965577e-4,0.307904412,5.455256851974e-4,5.693663118862e-4,0.093750000
1,2,a303ea000000000b,600,hash_placebo_00,170,8.571606032119e-6,2.988102455315e-4,2.868037044582e-4,0.221650449,2.685859241751e-4,2.776360221901e-4,0.031250000
1,2,a303ea000000000b,600,hash_placebo_01,170,8.152367447248e-6,2.914112115931e-4,3.030309356539e-4,0.239520958,3.100717497659e-4,3.357025328228e-4,0.078125000
1,2,a303ea000000000b,600,hash_placebo_02,170,8.447270107865e-6,2.966351242805e-4,2.869462491825e-4,0.226047904,2.899261248785e-4,3.005747604448e-4,0.031250000
1,2,a303ea000000000b,600,hash_placebo_03,170,8.184774332804e-6,2.919898388073e-4,2.952087060552e-4,0.238211078,2.853574749224e-4,3.122774412532e-4,0.062500000
1,2,a303ea000000000b,600,hash_placebo_04,170,8.467557686715e-6,2.969911209166e-4,3.098062684918e-4,0.234936377,2.651069920603e-4,2.770690059606e-4,0.046875000
1,2,a303ea000000000b,600,hash_placebo_05,170,8.599156782572e-6,2.992900763782e-4,2.973831224063e-4,0.222492515,2.430808344798e-4,2.508364425466e-4,0.046875000
1,2,a303ea000000000b,600,hash_placebo_06,170,8.379058172448e-6,2.954350283277e-4,2.743364455695e-4,0.226141467,2.666549160608e-4,2.666549160608e-4,0.000000000
1,2,a303ea000000000b,600,hash_placebo_07,170,8.284822806997e-6,2.937690207848e-4,3.031297078572e-4,0.230445359,2.922884344230e-4,3.086629868108e-4,0.046875000
1,2,a303ea000000000b,600,gradient_full171,170,3.608521715404e-6,1.938782294864e-4,1.961326813344e-4,0.184038174,2.232614240825e-4,2.269246165838e-4,0.031250000
1,2,a303ea000000000b,600,development_response_oracle,170,5.171884813266e-6,2.321073030695e-4,2.334328784219e-4,0.208364521,2.446501209761e-4,2.493112158390e-4,0.046875000
1,2,a303ea000000000b,600,evaluation_state_response_comparator,170,3.605194522590e-6,1.937888273619e-4,1.947285178892e-4,0.184505988,2.839966815031e-4,2.876598740045e-4,0.031250000
1,2,a303ea000000000b,2400,hash_placebo_00,170,3.462992488558e-5,6.006066801366e-4,6.137823058242e-4,0.321159639,6.674562935984e-4,7.614426212399e-4,0.171875000
1,2,a303ea000000000b,2400,hash_placebo_01,170,3.364997655504e-5,5.920477929314e-4,5.966882607764e-4,0.328407380,5.913487847238e-4,6.106160539048e-4,0.031250000
1,2,a303ea000000000b,2400,hash_placebo_02,170,3.472522206640e-5,6.014325092575e-4,5.997198362774e-4,0.325301205,7.617358315315e-4,8.252385271703e-4,0.109375000
1,2,a303ea000000000b,2400,hash_placebo_03,170,3.516143227644e-5,6.051982481354e-4,5.945995090685e-4,0.340455572,6.090880532383e-4,6.227204138440e-4,0.000000000
1,2,a303ea000000000b,2400,hash_placebo_04,170,3.508845416544e-5,6.045698726284e-4,5.919532394259e-4,0.312217620,6.221966393127e-4,6.592917122816e-4,0.078125000
1,2,a303ea000000000b,2400,hash_placebo_05,170,3.581067241472e-5,6.107600491628e-4,5.749456107883e-4,0.306852410,6.111776763476e-4,6.495987972812e-4,0.078125000
1,2,a303ea000000000b,2400,hash_placebo_06,170,3.469849369487e-5,6.012010002112e-4,6.255605857385e-4,0.328125000,5.613081748379e-4,6.127001750542e-4,0.046875000
1,2,a303ea000000000b,2400,hash_placebo_07,170,3.467424877330e-5,6.009909245476e-4,5.678863567462e-4,0.321536145,5.264705739876e-4,5.877811498181e-4,0.078125000
1,2,a303ea000000000b,2400,gradient_full171,170,2.519869847316e-5,5.123343072924e-4,5.342688450377e-4,0.293109940,6.435467535937e-4,6.973234055181e-4,0.078125000
1,2,a303ea000000000b,2400,development_response_oracle,170,2.656216987610e-5,5.260126134825e-4,5.442890085199e-4,0.319559488,8.088898506173e-4,8.430167790152e-4,0.093750000
1,2,a303ea000000000b,2400,evaluation_state_response_comparator,170,2.518419649073e-5,5.121868605419e-4,5.078109876571e-4,0.305817018,6.710829155452e-4,7.298973432057e-4,0.109375000
1,2,a303ea000000000b,4200,hash_placebo_00,170,4.874252192159e-5,7.125549826855e-4,7.228664166634e-4,0.352678571,9.127690017294e-4,9.418893931752e-4,0.031250000
1,2,a303ea000000000b,4200,hash_placebo_01,170,4.802489027053e-5,7.072900915829e-4,7.276653023155e-4,0.349330357,7.970231923764e-4,8.123233772608e-4,0.031250000
1,2,a303ea000000000b,4200,hash_placebo_02,170,4.859639694382e-5,7.114860983637e-4,7.154659079123e-4,0.352213542,9.245835431102e-4,9.688288175198e-4,0.062500000
1,2,a303ea000000000b,4200,hash_placebo_03,170,4.819007107116e-5,7.085054036429e-4,7.209455097917e-4,0.347284226,1.001198519361e-3,1.038561843757e-3,0.078125000
1,2,a303ea000000000b,4200,hash_placebo_04,170,4.918084218894e-5,7.157516604718e-4,7.203474710891e-4,0.328218006,8.720197752581e-4,8.920428143711e-4,0.031250000
1,2,a303ea000000000b,4200,hash_placebo_05,170,4.991774712080e-5,7.210939831314e-4,7.153820505490e-4,0.342633929,7.582992424204e-4,7.881851516913e-4,0.046875000
1,2,a303ea000000000b,4200,hash_placebo_06,170,4.880292966953e-5,7.129963889980e-4,7.167738701011e-4,0.340122768,7.217026598028e-4,7.326577294293e-4,0.031250000
1,2,a303ea000000000b,4200,hash_placebo_07,170,4.857735575409e-5,7.113466963714e-4,6.902967473119e-4,0.342540923,7.287433373904e-4,7.481251024046e-4,0.015625000
1,2,a303ea000000000b,4200,gradient_full171,170,4.058873951378e-5,6.502302437869e-4,6.363892122835e-4,0.344773065,8.048010312223e-4,8.237449286526e-4,0.015625000
1,2,a303ea000000000b,4200,development_response_oracle,170,4.221623646386e-5,6.631383439111e-4,6.772632837422e-4,0.346726190,8.355743283346e-4,8.688837331761e-4,0.046875000
1,2,a303ea000000000b,4200,evaluation_state_response_comparator,170,3.879288050494e-5,6.356827080076e-4,6.482537232026e-4,0.326915923,7.664507455729e-4,7.713998523968e-4,0.000000000
1,2,a303ea000000000c,600,hash_placebo_00,170,1.178725625902e-5,3.504053643494e-4,3.467912453860e-4,0.250842066,2.787492587331e-4,2.801010636322e-4,0.000000000
1,2,a303ea000000000c,600,hash_placebo_01,170,1.120834926148e-5,3.416923150152e-4,3.452417915839e-4,0.263098802,3.422415587337e-4,3.554437832154e-4,0.015625000
1,2,a303ea000000000c,600,hash_placebo_02,170,1.160957909562e-5,3.477543897342e-4,3.715923610422e-4,0.273671407,3.282418705339e-4,3.430536148699e-4,0.031250000
1,2,a303ea000000000c,600,hash_placebo_03,170,1.153681695191e-5,3.466629149222e-4,3.607548120315e-4,0.272267964,3.497270262933e-4,3.800282362008e-4,0.078125000
1,2,a303ea000000000c,600,hash_placebo_04,170,1.199252456269e-5,3.534432498455e-4,3.476975561939e-4,0.255426647,3.243732549727e-4,3.438331521792e-4,0.046875000
1,2,a303ea000000000c,600,hash_placebo_05,170,1.198000157775e-5,3.532586631657e-4,3.534124265276e-4,0.251029192,3.430063225096e-4,3.550835194801e-4,0.015625000
1,2,a303ea000000000c,600,hash_placebo_06,170,1.156875224268e-5,3.471423855730e-4,3.512932250020e-4,0.252432635,3.671479473333e-4,3.809857127735e-4,0.031250000
1,2,a303ea000000000c,600,hash_placebo_07,170,1.160768626850e-5,3.477260396205e-4,3.614904267200e-4,0.263379491,3.994638990079e-4,4.225718548732e-4,0.078125000
1,2,a303ea000000000c,600,gradient_full171,170,5.558579933248e-6,2.406280829510e-4,2.452750138480e-4,0.215568862,3.511858056235e-4,3.565240101597e-4,0.015625000
1,2,a303ea000000000c,600,development_response_oracle,170,6.979638897258e-6,2.696378531409e-4,2.566894708158e-4,0.226889970,3.664807820414e-4,3.742559571638e-4,0.046875000
1,2,a303ea000000000c,600,evaluation_state_response_comparator,170,5.345260355604e-6,2.359656656611e-4,2.348083179032e-4,0.208083832,2.591370200662e-4,2.605392035093e-4,0.000000000
1,2,a303ea000000000c,2400,hash_placebo_00,170,4.210558591133e-5,6.622687167933e-4,6.523742618557e-4,0.324056953,5.476453357671e-4,7.838354616752e-4,0.390625000
1,2,a303ea000000000c,2400,hash_placebo_01,170,4.004792953173e-5,6.458838383349e-4,6.333366023909e-4,0.300388314,5.475321629453e-4,6.842192239560e-4,0.296875000
1,2,a303ea000000000c,2400,hash_placebo_02,170,4.232447359148e-5,6.639879014294e-4,6.668131395106e-4,0.313239645,5.134037198360e-4,6.738318330690e-4,0.312500000
1,2,a303ea000000000c,2400,hash_placebo_03,170,4.141072231134e-5,6.567813112012e-4,6.492532678217e-4,0.320173817,4.858218924539e-4,6.316884085891e-4,0.281250000
1,2,a303ea000000000c,2400,hash_placebo_04,170,4.199799230309e-5,6.614220184500e-4,6.453838151793e-4,0.328587278,5.837223843534e-4,7.865253921295e-4,0.437500000
1,2,a303ea000000000c,2400,hash_placebo_05,170,4.131872133356e-5,6.560513297179e-4,6.445333885287e-4,0.324611686,6.072405590158e-4,7.950584891887e-4,0.375000000
1,2,a303ea000000000c,2400,hash_placebo_06,170,4.139604381781e-5,6.566648991448e-4,6.479767123701e-4,0.299093935,5.008431847529e-4,6.569665986262e-4,0.281250000
1,2,a303ea000000000c,2400,hash_placebo_07,170,4.167166242490e-5,6.588473396213e-4,6.681240899525e-4,0.316752959,5.711482510833e-4,7.810779620741e-4,0.359375000
1,2,a303ea000000000c,2400,gradient_full171,170,3.336631093461e-5,5.895470624998e-4,5.799059840150e-4,0.297152367,5.530400313063e-4,7.198518172800e-4,0.359375000
1,2,a303ea000000000c,2400,development_response_oracle,170,3.592559160312e-5,6.117392520776e-4,5.940759689176e-4,0.300110947,4.334681245410e-4,5.483028468234e-4,0.234375000
1,2,a303ea000000000c,2400,evaluation_state_response_comparator,170,3.164570200817e-5,5.741452161708e-4,5.902711775960e-4,0.295118343,5.436290757217e-4,7.061544978342e-4,0.343750000
1,2,a303ea000000000c,4200,hash_placebo_00,168,4.045202909360e-5,6.491342719795e-4,6.561482674882e-4,0.302920387,3.290005708791e-4,5.071652472282e-4,0.484375000
1,2,a303ea000000000c,4200,hash_placebo_01,168,3.934219745257e-5,6.401676005529e-4,6.496740847430e-4,0.300595238,3.519332743949e-4,6.283546929851e-4,0.484375000
1,2,a303ea000000000c,4200,hash_placebo_02,168,4.086740794027e-5,6.524585550397e-4,6.450971813317e-4,0.301153274,3.086636769680e-4,5.143569782646e-4,0.437500000
1,2,a303ea000000000c,4200,hash_placebo_03,168,4.025196803197e-5,6.475270910675e-4,6.380761107394e-4,0.312965030,3.111619014575e-4,4.972402778805e-4,0.421875000
1,2,a303ea000000000c,4200,hash_placebo_04,168,4.060990334949e-5,6.503997436632e-4,6.592420568480e-4,0.314732143,3.196883060568e-4,5.618045653435e-4,0.375000000
1,2,a303ea000000000c,4200,hash_placebo_05,168,4.063481692625e-5,6.505992183993e-4,6.627249369521e-4,0.312872024,3.644329047887e-4,6.347936564879e-4,0.453125000
1,2,a303ea000000000c,4200,hash_placebo_06,168,4.040679476272e-5,6.487712324939e-4,6.513796995548e-4,0.297247024,3.163548890939e-4,5.257118082298e-4,0.390625000
1,2,a303ea000000000c,4200,hash_placebo_07,168,4.102955249033e-5,6.537516132097e-4,6.586185138168e-4,0.298270089,3.029806593133e-4,5.098700313013e-4,0.390625000
1,2,a303ea000000000c,4200,gradient_full171,168,3.511614503829e-5,6.048083807969e-4,5.961923844550e-4,0.294363839,2.679404427539e-4,4.330528852847e-4,0.312500000
1,2,a303ea000000000c,4200,development_response_oracle,168,3.586148483940e-5,6.111932049227e-4,6.137164838217e-4,0.289620536,3.234828451255e-4,5.286562140014e-4,0.406250000
1,2,a303ea000000000c,4200,evaluation_state_response_comparator,168,3.513207147944e-5,6.049455164813e-4,6.188343276813e-4,0.288597470,3.014620992730e-4,5.526460751923e-4,0.359375000
2,0,a303ea000000000d,600,hash_placebo_00,170,1.608634888578e-5,4.093484264376e-4,3.973328193128e-4,0.279779412,2.101095109879e-4,2.589700786757e-4,0.203125000
2,0,a303ea000000000d,600,hash_placebo_01,170,1.598586536951e-5,4.080679244101e-4,4.425972369572e-4,0.318750000,2.445367483119e-4,3.396981924766e-4,0.312500000
2,0,a303ea000000000d,600,hash_placebo_02,170,1.612878804496e-5,4.098880442288e-4,4.134626633462e-4,0.304687500,2.185506878618e-4,2.611162232142e-4,0.156250000
2,0,a303ea000000000d,600,hash_placebo_03,170,1.583856464377e-5,4.061835156337e-4,4.047311129900e-4,0.294209559,1.958897439067e-4,2.501145850715e-4,0.218750000
2,0,a303ea000000000d,600,hash_placebo_04,170,1.610525374057e-5,4.095888912039e-4,3.857791704416e-4,0.297150735,2.294631655673e-4,2.807743056792e-4,0.218750000
2,0,a303ea000000000d,600,hash_placebo_05,170,1.643002173049e-5,4.136980295972e-4,4.247413535531e-4,0.312683824,2.244858405334e-4,2.875672094547e-4,0.234375000
2,0,a303ea000000000d,600,hash_placebo_06,170,1.572321086230e-5,4.047016759074e-4,4.043643279401e-4,0.290533088,1.773242747163e-4,2.055555824541e-4,0.140625000
2,0,a303ea000000000d,600,hash_placebo_07,170,1.619770654647e-5,4.107628389461e-4,4.224179849667e-4,0.305330882,2.742168737200e-4,3.138121790585e-4,0.281250000
2,0,a303ea000000000d,600,gradient_full171,170,8.907540416559e-6,3.046093881337e-4,3.023563296627e-4,0.258639706,2.484065869908e-4,2.991915685584e-4,0.234375000
2,0,a303ea000000000d,600,development_response_oracle,170,1.082098256200e-5,3.357358609892e-4,3.248673587691e-4,0.264338235,2.757748604267e-4,3.045608482353e-4,0.234375000
2,0,a303ea000000000d,600,evaluation_state_response_comparator,170,8.842371273103e-6,3.034930544425e-4,3.046765298370e-4,0.260018382,2.116694135452e-4,2.322363926055e-4,0.171875000
2,0,a303ea000000000d,2400,hash_placebo_00,170,4.424162231752e-5,6.788595086424e-4,6.607497894844e-4,0.337370562,5.519355353769e-4,6.738400815323e-4,0.500000000
2,0,a303ea000000000d,2400,hash_placebo_01,170,4.300170181660e-5,6.692790105202e-4,6.588032586324e-4,0.337555473,5.027275151264e-4,6.091048087455e-4,0.437500000
2,0,a303ea000000000d,2400,hash_placebo_02,170,4.288762328843e-5,6.683906611564e-4,6.722524772955e-4,0.352903107,4.527987683289e-4,5.445583424262e-4,0.406250000
2,0,a303ea000000000d,2400,hash_placebo_03,170,4.269068427376e-5,6.668542778236e-4,6.520577758226e-4,0.346246302,4.766442555777e-4,5.612225284040e-4,0.421875000
2,0,a303ea000000000d,2400,hash_placebo_04,170,4.316511974450e-5,6.705495239020e-4,6.724368872510e-4,0.341438609,4.854249678630e-4,5.853151048427e-4,0.437500000
2,0,a303ea000000000d,2400,hash_placebo_05,170,4.425997443397e-5,6.790002948113e-4,6.807739313865e-4,0.347818047,4.660005576866e-4,5.662075865303e-4,0.359375000
2,0,a303ea000000000d,2400,hash_placebo_06,170,4.217374485341e-5,6.628045279138e-4,6.384752982847e-4,0.333764793,4.605872041310e-4,5.406784024728e-4,0.343750000
2,0,a303ea000000000d,2400,hash_placebo_07,170,4.255098569142e-5,6.657622956324e-4,6.653251814836e-4,0.352995562,4.960711964372e-4,5.857493717656e-4,0.468750000
2,0,a303ea000000000d,2400,gradient_full171,170,3.260474193189e-5,5.827801716403e-4,5.757946150935e-4,0.326738166,4.918963298337e-4,5.657630832161e-4,0.375000000
2,0,a303ea000000000d,2400,development_response_oracle,170,3.511393682866e-5,6.047893644059e-4,6.010941532050e-4,0.334689349,4.082426266834e-4,4.910263273814e-4,0.375000000
2,0,a303ea000000000d,2400,evaluation_state_response_comparator,170,3.248997073423e-5,5.817535518999e-4,5.746191019092e-4,0.323779586,4.082363303084e-4,4.750881577138e-4,0.390625000
2,0,a303ea000000000d,4200,hash_placebo_00,168,4.668586651369e-5,6.973601003195e-4,7.072830549444e-4,0.363585329,7.778554780025e-4,8.434488481690e-4,0.140625000
2,0,a303ea000000000d,4200,hash_placebo_01,168,4.614634678646e-5,6.933189110063e-4,7.198090808844e-4,0.357690868,7.849265596747e-4,9.191733355038e-4,0.203125000
2,0,a303ea000000000d,4200,hash_placebo_02,168,4.557318004378e-5,6.889997281973e-4,6.923945684522e-4,0.351141467,8.097724628264e-4,9.836478879315e-4,0.296875000
2,0,a303ea000000000d,4200,hash_placebo_03,168,4.554076349019e-5,6.887546392024e-4,6.506221723390e-4,0.338136228,8.144879184329e-4,1.005598409847e-3,0.265625000
2,0,a303ea000000000d,4200,hash_placebo_04,168,4.603177358407e-5,6.924576821010e-4,6.522227928053e-4,0.352357784,8.381528548789e-4,9.821223481588e-4,0.187500000
2,0,a303ea000000000d,4200,hash_placebo_05,168,4.692787074362e-5,6.991652071669e-4,6.834146420360e-4,0.356100299,7.610042598571e-4,9.289561342030e-4,0.296875000
2,0,a303ea000000000d,4200,hash_placebo_06,168,4.513734681070e-5,6.856972334382e-4,6.853283945332e-4,0.352638473,7.571475313561e-4,9.029291835922e-4,0.203125000
2,0,a303ea000000000d,4200,hash_placebo_07,168,4.524425089005e-5,6.865087618557e-4,6.941277592328e-4,0.356755240,7.964498397541e-4,1.032049184303e-3,0.296875000
2,0,a303ea000000000d,4200,gradient_full171,168,3.953705240917e-5,6.417509609878e-4,6.446430783733e-4,0.346089072,7.396629559935e-4,8.159842311670e-4,0.187500000
2,0,a303ea000000000d,4200,development_response_oracle,168,4.052429264640e-5,6.497138203856e-4,6.685391590456e-4,0.357129491,7.396463669451e-4,9.337124393696e-4,0.234375000
2,0,a303ea000000000d,4200,evaluation_state_response_comparator,168,3.928057909845e-5,6.396660839393e-4,6.516761124793e-4,0.352357784,7.713530069395e-4,8.664575364037e-4,0.187500000
2,0,a303ea000000000e,600,hash_placebo_00,170,1.263928272467e-5,3.628487219884e-4,3.648540860152e-4,0.297058824,3.449879713457e-4,3.495831071518e-4,0.015625000
2,0,a303ea000000000e,600,hash_placebo_01,170,1.270963613430e-5,3.638571739923e-4,3.707267105566e-4,0.301194853,3.494474137256e-4,3.608660301211e-4,0.046875000
2,0,a303ea000000000e,600,hash_placebo_02,170,1.263348788597e-5,3.627655332932e-4,3.671638865822e-4,0.274632353,2.603086591080e-4,2.728418742208e-4,0.046875000
2,0,a303ea000000000e,600,hash_placebo_03,170,1.245064576345e-5,3.601308466413e-4,3.664694156930e-4,0.301746324,3.222518457733e-4,3.331266084388e-4,0.046875000
2,0,a303ea000000000e,600,hash_placebo_04,170,1.238629245203e-5,3.591989416865e-4,3.567013887261e-4,0.292463235,3.275090229522e-4,3.443009922535e-4,0.062500000
2,0,a303ea000000000e,600,hash_placebo_05,170,1.286627155037e-5,3.660924227336e-4,3.812453193512e-4,0.292830882,3.615744860781e-4,3.704704599841e-4,0.031250000
2,0,a303ea000000000e,600,hash_placebo_06,170,1.239697814131e-5,3.593538492517e-4,3.723784886693e-4,0.294577206,3.058758579755e-4,3.135569311326e-4,0.015625000
2,0,a303ea000000000e,600,hash_placebo_07,170,1.267419607699e-5,3.633495229142e-4,3.441965750309e-4,0.296415441,3.581307261697e-4,3.755759502724e-4,0.078125000
2,0,a303ea000000000e,600,gradient_full171,170,6.722206405498e-6,2.646185620674e-4,2.689293605731e-4,0.241360294,2.594372310227e-4,2.701999439410e-4,0.031250000
2,0,a303ea000000000e,600,development_response_oracle,170,8.433763252444e-6,2.963978754079e-4,2.921724402228e-4,0.254227941,2.772429455717e-4,2.864180154347e-4,0.031250000
2,0,a303ea000000000e,600,evaluation_state_response_comparator,170,6.643653162141e-6,2.630679008145e-4,2.616393709243e-4,0.249356618,2.510022876550e-4,2.643778260563e-4,0.046875000
2,0,a303ea000000000e,2400,hash_placebo_00,170,5.553412697688e-5,7.605790487139e-4,7.630137203475e-4,0.326194853,7.892013986748e-4,8.459661901270e-4,0.078125000
2,0,a303ea000000000e,2400,hash_placebo_01,170,5.550924672308e-5,7.604086533122e-4,7.459506956798e-4,0.323345588,8.005908782138e-4,8.742186800532e-4,0.078125000
2,0,a303ea000000000e,2400,hash_placebo_02,170,5.337565496464e-5,7.456516652444e-4,7.645566322344e-4,0.350551471,8.133148885463e-4,8.897483984356e-4,0.062500000
2,0,a303ea000000000e,2400,hash_placebo_03,170,5.446576332405e-5,7.532275229253e-4,7.936169643167e-4,0.339522059,8.307270313708e-4,8.892941443719e-4,0.062500000
2,0,a303ea000000000e,2400,hash_placebo_04,170,5.502344611474e-5,7.570739046015e-4,7.444189055250e-4,0.335202206,7.383124445823e-4,7.699141696094e-4,0.078125000
2,0,a303ea000000000e,2400,hash_placebo_05,170,5.530455133803e-5,7.590053204279e-4,7.408747739588e-4,0.336213235,7.571647617510e-4,8.558813943296e-4,0.156250000
2,0,a303ea000000000e,2400,hash_placebo_06,170,5.370266877133e-5,7.479323496823e-4,7.235759221677e-4,0.319852941,8.535752892271e-4,8.968124257649e-4,0.062500000
2,0,a303ea000000000e,2400,hash_placebo_07,170,5.347875071997e-5,7.463714356805e-4,7.731545989530e-4,0.324632353,8.114583100678e-4,8.828907425595e-4,0.078125000
2,0,a303ea000000000e,2400,gradient_full171,170,4.034853452602e-5,6.483033507904e-4,6.536168010458e-4,0.312591912,7.310632449844e-4,7.636435966560e-4,0.031250000
2,0,a303ea000000000e,2400,development_response_oracle,170,4.421284648221e-5,6.786386993015e-4,6.607956757031e-4,0.317371324,8.012153284653e-4,8.980227495385e-4,0.125000000
2,0,a303ea000000000e,2400,evaluation_state_response_comparator,170,3.984135526985e-5,6.442158934661e-4,6.614203957484e-4,0.323069853,8.156703608506e-4,9.131389834351e-4,0.093750000
2,0,a303ea000000000e,4200,hash_placebo_00,170,6.136554915158e-5,7.995151470291e-4,7.730726437826e-4,0.331341912,1.042896411150e-3,1.213638736829e-3,0.234375000
2,0,a303ea000000000e,4200,hash_placebo_01,170,6.018675175247e-5,7.917987943631e-4,7.821598729953e-4,0.337591912,1.018274501916e-3,1.197054236059e-3,0.250000000
2,0,a303ea000000000e,4200,hash_placebo_02,170,5.947850529681e-5,7.871262691007e-4,7.659585415041e-4,0.341176471,1.086525217943e-3,1.299146001031e-3,0.359375000
2,0,a303ea000000000e,4200,hash_placebo_03,170,5.871411889338e-5,7.820520475898e-4,7.777117470834e-4,0.328308824,1.000678674927e-3,1.194680042602e-3,0.281250000
2,0,a303ea000000000e,4200,hash_placebo_04,170,6.028039899946e-5,7.924145524352e-4,7.730278345403e-4,0.333272059,9.057568601065e-4,1.057370847036e-3,0.218750000
2,0,a303ea000000000e,4200,hash_placebo_05,170,6.016776549669e-5,7.916738957785e-4,8.155107987934e-4,0.347242647,1.092498246066e-3,1.306240287988e-3,0.312500000
2,0,a303ea000000000e,4200,hash_placebo_06,170,5.886925367852e-5,7.830845372529e-4,7.747662983918e-4,0.338051471,1.004939254585e-3,1.152215937736e-3,0.234375000
2,0,a303ea000000000e,4200,hash_placebo_07,170,5.870591939785e-5,7.819974384406e-4,8.050309367125e-4,0.343106618,1.086123488562e-3,1.226032944430e-3,0.203125000
2,0,a303ea000000000e,4200,gradient_full171,170,4.863867139689e-5,7.117954952449e-4,6.907836965837e-4,0.313602941,9.734736358951e-4,1.131330316369e-3,0.218750000
2,0,a303ea000000000e,4200,development_response_oracle,170,5.282833754493e-5,7.418188341904e-4,7.655612864302e-4,0.338419118,1.046743842608e-3,1.231558867801e-3,0.250000000
2,0,a303ea000000000e,4200,evaluation_state_response_comparator,170,4.845304418687e-5,7.104359297501e-4,7.016186184636e-4,0.325643382,9.595941082807e-4,1.136949995669e-3,0.250000000
2,1,a303ea000000000f,600,hash_placebo_00,170,1.158690180655e-5,3.474145849244e-4,3.328764733198e-4,0.285956325,3.703657932874e-4,4.231418265590e-4,0.234375000
2,1,a303ea000000000f,600,hash_placebo_01,170,1.109308109771e-5,3.399307695711e-4,3.497665845789e-4,0.286426958,4.138448616686e-4,5.065018356163e-4,0.390625000
2,1,a303ea000000000f,600,hash_placebo_02,170,1.137589841101e-5,3.442367525140e-4,3.319898210924e-4,0.298663404,4.458040399413e-4,5.132462309803e-4,0.343750000
2,1,a303ea000000000f,600,hash_placebo_03,170,1.126593934976e-5,3.425690220865e-4,3.670272054852e-4,0.301957831,4.822425999009e-4,5.843567369652e-4,0.484375000
2,1,a303ea000000000f,600,hash_placebo_04,170,1.116093485149e-5,3.409688226749e-4,3.565751034838e-4,0.295651355,4.908491362130e-4,5.796468064432e-4,0.468750000
